Player Name,Team,source_url,audit_status,mismatch_fields,profile_url,profile_stats_endpoint,profile_json_status,stats_page_match_text,profile_match_text,profile_stats_json,team_GP,profile_GP,delta_GP,team_MIN,profile_MIN,delta_MIN,team_MPG,profile_MPG,delta_MPG,team_FGM,profile_FGM,delta_FGM,team_FGA,profile_FGA,delta_FGA,team_FG%,profile_FG%,delta_FG%,team_3PTM,profile_3PTM,delta_3PTM,team_3PTA,profile_3PTA,delta_3PTA,team_3PT%,profile_3PT%,delta_3PT%,team_FTM,profile_FTM,delta_FTM,team_FTA,profile_FTA,delta_FTA,team_FT%,profile_FT%,delta_FT%,team_PTS,profile_PTS,delta_PTS,team_PPG,profile_PPG,delta_PPG,team_TOT RB,profile_TOT RB,delta_TOT RB,team_RPG,profile_RPG,delta_RPG,team_AST,profile_AST,delta_AST,team_APG,profile_APG,delta_APG,team_TO,profile_TO,delta_TO,team_TOPG,profile_TOPG,delta_TOPG,team_STL,profile_STL,delta_STL,team_SPG,profile_SPG,delta_SPG,team_BLK,profile_BLK,delta_BLK,team_BPG,profile_BPG,delta_BPG,error
Austin Mosby-Weems,Georgia College,https://gcsubobcats.com/sports/mens-basketball/stats,ok,,https://gcsubobcats.com/sports/mens-basketball/roster/austin-mosby-weems/3687,https://gcsubobcats.com/services/responsive-roster-bio.ashx?type=stats&rp_id=3687&path=mbball&year=2025&player_id=0,profile_json_checked,"33 Mosby-Weems, Austin 33 Mosby-Weems, Austin 4 0 37 9.3 9 23 .391 1 7 .143 10 13 .769 29 7.3 4 11 15 3.8 9 7 9 0 0 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.143, ""3PTA"": 7.0, ""3PTM"": 1.0, ""AST"": 7.0, ""BLK"": 0.0, ""DRB"": 11.0, ""FG%"": 0.391, ""FGA"": 23.0, ""FGM"": 9.0, ""FT%"": 0.769, ""FTA"": 13.0, ""FTM"": 10.0, ""GP"": 4, ""MIN"": 37.0, ""MPG"": 9.25, ""ORB"": 4.0, ""PF"": 9.0, ""PPG"": 7.3, ""PTS"": 29.0, ""RPG"": 3.8, ""STL"": 0.0, ""TO"": 9.0, ""TOT RB"": 15.0, ""pts_per_40"": 31.56756756756757, ""reb_per_40"": 16.43243243243243}",4.0,4.0,0.0,37.2,37.0,-0.20000000000000284,9.3,9.25,-0.05000000000000071,9.0,9.0,0.0,23.0,23.0,0.0,0.391,0.391,0.0,1.0,1.0,0.0,7.0,7.0,0.0,0.143,0.143,0.0,10.0,10.0,0.0,13.0,13.0,0.0,0.769,0.769,0.0,29.0,29.0,0.0,7.25,7.3,0.04999999999999982,15.0,15.0,0.0,3.75,3.8,0.04999999999999982,7.0,7.0,0.0,1.75,,,9.0,9.0,0.0,2.25,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,
Marques Greene,Georgia College,https://gcsubobcats.com/sports/mens-basketball/stats,ok,,https://gcsubobcats.com/sports/mens-basketball/roster/marques-greene/3684,https://gcsubobcats.com/services/responsive-roster-bio.ashx?type=stats&rp_id=3684&path=mbball&year=2025&player_id=0,profile_json_checked,"12 Greene, Marques 12 Greene, Marques 4 0 24 6.0 1 3 .333 0 1 .000 0 1 .000 2 0.5 5 7 12 3.0 2 0 2 2 0 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.0, ""3PTA"": 1.0, ""3PTM"": 0.0, ""AST"": 0.0, ""BLK"": 0.0, ""DRB"": 7.0, ""FG%"": 0.333, ""FGA"": 3.0, ""FGM"": 1.0, ""FT%"": 0.0, ""FTA"": 1.0, ""FTM"": 0.0, ""GP"": 4, ""MIN"": 24.0, ""MPG"": 6.0, ""ORB"": 5.0, ""PF"": 2.0, ""PPG"": 0.5, ""PTS"": 2.0, ""RPG"": 3.0, ""STL"": 2.0, ""TO"": 2.0, ""TOT RB"": 12.0, ""pts_per_40"": 3.3333333333333335, ""reb_per_40"": 20.0}",4.0,4.0,0.0,24.0,24.0,0.0,6.0,6.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.333,0.333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.5,0.5,0.0,12.0,12.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.5,,,2.0,2.0,0.0,0.5,,,0.0,0.0,0.0,0.0,,,
Boston Kersh,Georgia College,https://gcsubobcats.com/sports/mens-basketball/stats,ok,,https://gcsubobcats.com/sports/mens-basketball/roster/boston-kersh/3686,https://gcsubobcats.com/services/responsive-roster-bio.ashx?type=stats&rp_id=3686&path=mbball&year=2025&player_id=0,profile_json_checked,"22 Kersh, Boston 22 Kersh, Boston 4 0 13 3.3 1 3 .333 0 1 .000 0 1 .000 2 0.5 1 2 3 0.8 3 0 1 0 0 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.0, ""3PTA"": 1.0, ""3PTM"": 0.0, ""AST"": 0.0, ""BLK"": 0.0, ""DRB"": 2.0, ""FG%"": 0.333, ""FGA"": 3.0, ""FGM"": 1.0, ""FT%"": 0.0, ""FTA"": 1.0, ""FTM"": 0.0, ""GP"": 4, ""MIN"": 13.0, ""MPG"": 3.25, ""ORB"": 1.0, ""PF"": 3.0, ""PPG"": 0.5, ""PTS"": 2.0, ""RPG"": 0.8, ""STL"": 0.0, ""TO"": 1.0, ""TOT RB"": 3.0, ""pts_per_40"": 6.153846153846154, ""reb_per_40"": 9.846153846153847}",4.0,4.0,0.0,13.2,13.0,-0.1999999999999993,3.3,3.25,-0.04999999999999982,1.0,1.0,0.0,3.0,3.0,0.0,0.333,0.333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.5,0.5,0.0,3.0,3.0,0.0,0.75,0.8,0.050000000000000044,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.25,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,
Alaunzo Doctrine,Georgia Southwestern State,https://gswcanes.com/sports/mens-basketball/stats,profile_fetch_failed,,https://gswcanes.com/sports/mens-basketball/roster/alaunzo-doctrine/3398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTTP Error 404: Not Found
Reid Stodghill,Lander,https://landerbearcats.com/sports/mens-basketball/stats,ok,,https://landerbearcats.com/sports/mens-basketball/roster/reid-stodghill/9895,https://landerbearcats.com/services/responsive-roster-bio.ashx?type=stats&rp_id=9895&path=mbball&year=2025&player_id=4503,profile_json_checked,"13 Stodghill, Reid 13 Stodghill, Reid 6 0 18 3.0 1 7 .143 0 5 .000 0 2 .000 2 0.3 2 1 3 0.5 1 0 0 1 1 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.0, ""3PTA"": 5.0, ""3PTM"": 0.0, ""AST"": 0.0, ""BLK"": 1.0, ""DRB"": 1.0, ""FG%"": 0.143, ""FGA"": 7.0, ""FGM"": 1.0, ""FT%"": 0.0, ""FTA"": 2.0, ""FTM"": 0.0, ""GP"": 6, ""MIN"": 18.0, ""MPG"": 3.0, ""ORB"": 2.0, ""PF"": 1.0, ""PPG"": 0.3, ""PTS"": 2.0, ""RPG"": 0.5, ""STL"": 1.0, ""TO"": 0.0, ""TOT RB"": 3.0, ""pts_per_40"": 4.0, ""reb_per_40"": 6.666666666666667}",6.0,6.0,0.0,18.0,18.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,7.0,7.0,0.0,0.143,0.143,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.3333333333333333,0.3,-0.033333333333333326,3.0,3.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.1666666666666666,,,1.0,1.0,0.0,0.1666666666666666,,,
Jaden Miller,Lander,https://landerbearcats.com/sports/mens-basketball/stats,ok,,https://landerbearcats.com/sports/mens-basketball/roster/jaden-miller/9897,https://landerbearcats.com/services/responsive-roster-bio.ashx?type=stats&rp_id=9897&path=mbball&year=2025&player_id=4505,profile_json_checked,"20 Miller, Jaden 20 Miller, Jaden 8 0 19 2.4 0 8 .000 0 3 .000 0 0 .000 0 0.0 1 1 2 0.3 0 1 2 1 0 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.0, ""3PTA"": 3.0, ""3PTM"": 0.0, ""AST"": 1.0, ""BLK"": 0.0, ""DRB"": 1.0, ""FG%"": 0.0, ""FGA"": 8.0, ""FGM"": 0.0, ""FT%"": 0.0, ""FTA"": 0.0, ""FTM"": 0.0, ""GP"": 8, ""MIN"": 19.0, ""MPG"": 2.375, ""ORB"": 1.0, ""PF"": 0.0, ""PPG"": 0.0, ""PTS"": 0.0, ""RPG"": 0.3, ""STL"": 1.0, ""TO"": 2.0, ""TOT RB"": 2.0, ""pts_per_40"": 0.0, ""reb_per_40"": 5.052631578947368}",8.0,8.0,0.0,19.2,19.0,-0.1999999999999993,2.4,2.375,-0.02499999999999991,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.25,0.3,0.04999999999999999,1.0,1.0,0.0,0.125,,,2.0,2.0,0.0,0.25,,,1.0,1.0,0.0,0.125,,,0.0,0.0,0.0,0.0,,,
Johnniyus Sharpe,South Carolina Aiken,https://pacersports.com/sports/mens-basketball/stats,profile_fetch_failed,,https://pacersports.com/sports/mens-basketball/roster/johnniyus-sharpe/10293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTTP Error 404: Not Found
Chase Allen,South Carolina Aiken,https://pacersports.com/sports/mens-basketball/stats,ok,,https://pacersports.com/sports/mens-basketball/roster/chase-allen/10286,https://pacersports.com/services/responsive-roster-bio.ashx?type=stats&rp_id=10286&path=mbball&year=2025&player_id=0,profile_json_checked,"23 Allen, Chase 23 Allen, Chase 2 0 8 4.0 0 0 .000 0 0 .000 0 1 .000 0 0.0 0 5 5 2.5 2 0 1 0 0 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.0, ""3PTA"": 0.0, ""3PTM"": 0.0, ""AST"": 0.0, ""BLK"": 0.0, ""DRB"": 5.0, ""FG%"": 0.0, ""FGA"": 0.0, ""FGM"": 0.0, ""FT%"": 0.0, ""FTA"": 1.0, ""FTM"": 0.0, ""GP"": 2, ""MIN"": 8.0, ""MPG"": 4.0, ""ORB"": 0.0, ""PF"": 2.0, ""PPG"": 0.0, ""PTS"": 0.0, ""RPG"": 2.5, ""STL"": 0.0, ""TO"": 1.0, ""TOT RB"": 5.0, ""pts_per_40"": 0.0, ""reb_per_40"": 25.0}",2.0,2.0,0.0,8.0,8.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.5,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,
Creston Austin III,California PA,https://calvulcans.com/sports/mens-basketball/stats,ok,,https://calvulcans.com/sports/mens-basketball/roster/creston-austin-iii/8221,https://calvulcans.com/services/responsive-roster-bio.ashx?type=stats&rp_id=8221&path=mbball&year=2025&player_id=0,profile_json_checked,"33 Austin III, Creston 33 Austin III, Creston 6 0 12 2.0 2 3 .667 0 0 .000 0 2 .000 4 0.7 2 2 4 0.7 0 1 2 0 0 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.0, ""3PTA"": 0.0, ""3PTM"": 0.0, ""AST"": 1.0, ""BLK"": 0.0, ""DRB"": 2.0, ""FG%"": 0.667, ""FGA"": 3.0, ""FGM"": 2.0, ""FT%"": 0.0, ""FTA"": 2.0, ""FTM"": 0.0, ""GP"": 6, ""MIN"": 12.0, ""MPG"": 2.0, ""ORB"": 2.0, ""PF"": 0.0, ""PPG"": 0.7, ""PTS"": 4.0, ""RPG"": 0.7, ""STL"": 0.0, ""TO"": 2.0, ""TOT RB"": 4.0, ""pts_per_40"": 14.0, ""reb_per_40"": 14.0}",6.0,6.0,0.0,12.0,12.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,0.667,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.6666666666666666,0.7,0.033333333333333326,4.0,4.0,0.0,0.6666666666666666,0.7,0.033333333333333326,1.0,1.0,0.0,0.1666666666666666,,,2.0,2.0,0.0,0.3333333333333333,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,
Jayden Statum,Clarion,https://clariongoldeneagles.com/sports/mens-basketball/stats/2025-26,ok,,https://clariongoldeneagles.com/sports/mens-basketball/roster/jayden-statum/11242,https://clariongoldeneagles.com/services/responsive-roster-bio.ashx?type=stats&rp_id=11242&path=mbball&year=2025&player_id=0,profile_json_checked,"13 Statum, Jayden 13 Statum, Jayden 9 0 54 6.0 4 13 .308 1 5 .200 8 9 .889 17 1.9 2 5 7 0.8 3 9 4 1 1 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.2, ""3PTA"": 5.0, ""3PTM"": 1.0, ""AST"": 9.0, ""BLK"": 1.0, ""DRB"": 5.0, ""FG%"": 0.308, ""FGA"": 13.0, ""FGM"": 4.0, ""FT%"": 0.889, ""FTA"": 9.0, ""FTM"": 8.0, ""GP"": 9, ""MIN"": 54.0, ""MPG"": 6.0, ""ORB"": 2.0, ""PF"": 3.0, ""PPG"": 1.9, ""PTS"": 17.0, ""RPG"": 0.8, ""STL"": 1.0, ""TO"": 4.0, ""TOT RB"": 7.0, ""pts_per_40"": 12.666666666666666, ""reb_per_40"": 5.333333333333333}",9.0,9.0,0.0,54.0,54.0,0.0,6.0,6.0,0.0,4.0,4.0,0.0,13.0,13.0,0.0,0.308,0.308,0.0,1.0,1.0,0.0,5.0,5.0,0.0,0.2,0.2,0.0,8.0,8.0,0.0,9.0,9.0,0.0,0.889,0.889,0.0,17.0,17.0,0.0,1.8888888888888888,1.9,0.011111111111111072,7.0,7.0,0.0,0.7777777777777778,0.8,0.022222222222222254,9.0,9.0,0.0,1.0,,,4.0,4.0,0.0,0.4444444444444444,,,1.0,1.0,0.0,0.1111111111111111,,,1.0,1.0,0.0,0.1111111111111111,,,
Caden Young,Clarion,https://clariongoldeneagles.com/sports/mens-basketball/stats/2025-26,ok,,https://clariongoldeneagles.com/sports/mens-basketball/roster/caden-young/11243,https://clariongoldeneagles.com/services/responsive-roster-bio.ashx?type=stats&rp_id=11243&path=mbball&year=2025&player_id=0,profile_json_checked,"22 Young, Caden 22 Young, Caden 4 0 15 3.8 2 5 .400 1 4 .250 1 2 .500 6 1.5 0 2 2 0.5 2 1 4 1 0 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.25, ""3PTA"": 4.0, ""3PTM"": 1.0, ""AST"": 1.0, ""BLK"": 0.0, ""DRB"": 2.0, ""FG%"": 0.4, ""FGA"": 5.0, ""FGM"": 2.0, ""FT%"": 0.5, ""FTA"": 2.0, ""FTM"": 1.0, ""GP"": 4, ""MIN"": 15.0, ""MPG"": 3.75, ""ORB"": 0.0, ""PF"": 2.0, ""PPG"": 1.5, ""PTS"": 6.0, ""RPG"": 0.5, ""STL"": 1.0, ""TO"": 4.0, ""TOT RB"": 2.0, ""pts_per_40"": 16.0, ""reb_per_40"": 5.333333333333333}",4.0,4.0,0.0,15.2,15.0,-0.1999999999999993,3.8,3.75,-0.04999999999999982,2.0,2.0,0.0,5.0,5.0,0.0,0.4,0.4,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.25,0.25,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.5,0.5,0.0,6.0,6.0,0.0,1.5,1.5,0.0,2.0,2.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.25,,,4.0,4.0,0.0,1.0,,,1.0,1.0,0.0,0.25,,,0.0,0.0,0.0,0.0,,,
Brody McQuiston,Clarion,https://clariongoldeneagles.com/sports/mens-basketball/stats/2025-26,ok,,https://clariongoldeneagles.com/sports/mens-basketball/roster/brody-mcquiston/11239,https://clariongoldeneagles.com/services/responsive-roster-bio.ashx?type=stats&rp_id=11239&path=mbball&year=2025&player_id=0,profile_json_checked,"32 McQuiston, Brody 32 McQuiston, Brody 4 0 10 2.5 1 1 1.000 1 1 1.000 0 0 .000 3 0.8 0 1 1 0.3 1 1 0 0 0 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 1.0, ""3PTA"": 1.0, ""3PTM"": 1.0, ""AST"": 1.0, ""BLK"": 0.0, ""DRB"": 1.0, ""FG%"": 1.0, ""FGA"": 1.0, ""FGM"": 1.0, ""FT%"": 0.0, ""FTA"": 0.0, ""FTM"": 0.0, ""GP"": 4, ""MIN"": 10.0, ""MPG"": 2.5, ""ORB"": 0.0, ""PF"": 1.0, ""PPG"": 0.8, ""PTS"": 3.0, ""RPG"": 0.3, ""STL"": 0.0, ""TO"": 0.0, ""TOT RB"": 1.0, ""pts_per_40"": 12.8, ""reb_per_40"": 4.8}",4.0,4.0,0.0,10.0,10.0,0.0,2.5,2.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.75,0.8,0.050000000000000044,1.0,1.0,0.0,0.25,0.3,0.04999999999999999,1.0,1.0,0.0,0.25,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,
"Kevin Coleman, Jr.",East Stroudsburg,https://esuwarriors.com/sports/mens-basketball/stats,ok,,https://esuwarriors.com/sports/mens-basketball/roster/kevin-coleman/12653,https://esuwarriors.com/services/responsive-roster-bio.ashx?type=stats&rp_id=12653&path=mbball&year=2025&player_id=4575,profile_json_checked,"02 Coleman, Kevin 02 Coleman, Kevin 4 4 62 15.5 22 30 .733 1 3 .333 7 14 .500 52 13.0 6 8 14 3.5 14 10 3 4 6 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.333, ""3PTA"": 3.0, ""3PTM"": 1.0, ""AST"": 10.0, ""BLK"": 6.0, ""DRB"": 8.0, ""FG%"": 0.733, ""FGA"": 30.0, ""FGM"": 22.0, ""FT%"": 0.5, ""FTA"": 14.0, ""FTM"": 7.0, ""GP"": 4, ""MIN"": 62.0, ""MPG"": 15.5, ""ORB"": 6.0, ""PF"": 14.0, ""PPG"": 13.0, ""PTS"": 52.0, ""RPG"": 3.5, ""STL"": 4.0, ""TO"": 3.0, ""TOT RB"": 14.0, ""pts_per_40"": 33.54838709677419, ""reb_per_40"": 9.03225806451613}",4.0,4.0,0.0,62.0,62.0,0.0,15.5,15.5,0.0,22.0,22.0,0.0,30.0,30.0,0.0,0.733,0.733,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.333,0.333,0.0,7.0,7.0,0.0,14.0,14.0,0.0,0.5,0.5,0.0,52.0,52.0,0.0,13.0,13.0,0.0,14.0,14.0,0.0,3.5,3.5,0.0,10.0,10.0,0.0,2.5,,,3.0,3.0,0.0,0.75,,,4.0,4.0,0.0,1.0,,,6.0,6.0,0.0,1.5,,,
Shane Crissman,East Stroudsburg,https://esuwarriors.com/sports/mens-basketball/stats,ok,,https://esuwarriors.com/sports/mens-basketball/roster/shane-crissman/12659,https://esuwarriors.com/services/responsive-roster-bio.ashx?type=stats&rp_id=12659&path=mbball&year=2025&player_id=4581,profile_json_checked,"12 Crissman, Shane 12 Crissman, Shane 5 0 18 3.6 3 11 .273 2 10 .200 0 0 .000 8 1.6 1 3 4 0.8 2 1 0 1 0 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.2, ""3PTA"": 10.0, ""3PTM"": 2.0, ""AST"": 1.0, ""BLK"": 0.0, ""DRB"": 3.0, ""FG%"": 0.273, ""FGA"": 11.0, ""FGM"": 3.0, ""FT%"": 0.0, ""FTA"": 0.0, ""FTM"": 0.0, ""GP"": 5, ""MIN"": 18.0, ""MPG"": 3.6, ""ORB"": 1.0, ""PF"": 2.0, ""PPG"": 1.6, ""PTS"": 8.0, ""RPG"": 0.8, ""STL"": 1.0, ""TO"": 0.0, ""TOT RB"": 4.0, ""pts_per_40"": 17.77777777777778, ""reb_per_40"": 8.88888888888889}",5.0,5.0,0.0,18.0,18.0,0.0,3.6,3.6,0.0,3.0,3.0,0.0,11.0,11.0,0.0,0.273,0.273,0.0,2.0,2.0,0.0,10.0,10.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,1.6,1.6,0.0,4.0,4.0,0.0,0.8,0.8,0.0,1.0,1.0,0.0,0.2,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.2,,,0.0,0.0,0.0,0.0,,,
Milan Dean,East Stroudsburg,https://esuwarriors.com/sports/mens-basketball/stats,ok,,https://esuwarriors.com/sports/mens-basketball/roster/milan-dean/12657,https://esuwarriors.com/services/responsive-roster-bio.ashx?type=stats&rp_id=12657&path=mbball&year=2025&player_id=4579,profile_json_checked,"15 Dean, Milan 15 Dean, Milan 5 0 23 4.6 0 4 .000 0 2 .000 0 0 .000 0 0.0 3 1 4 0.8 8 3 3 1 0 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.0, ""3PTA"": 2.0, ""3PTM"": 0.0, ""AST"": 3.0, ""BLK"": 0.0, ""DRB"": 1.0, ""FG%"": 0.0, ""FGA"": 4.0, ""FGM"": 0.0, ""FT%"": 0.0, ""FTA"": 0.0, ""FTM"": 0.0, ""GP"": 5, ""MIN"": 23.0, ""MPG"": 4.6, ""ORB"": 3.0, ""PF"": 8.0, ""PPG"": 0.0, ""PTS"": 0.0, ""RPG"": 0.8, ""STL"": 1.0, ""TO"": 3.0, ""TOT RB"": 4.0, ""pts_per_40"": 0.0, ""reb_per_40"": 6.9565217391304355}",5.0,5.0,0.0,23.0,23.0,0.0,4.6,4.6,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.8,0.8,0.0,3.0,3.0,0.0,0.6,,,3.0,3.0,0.0,0.6,,,1.0,1.0,0.0,0.2,,,0.0,0.0,0.0,0.0,,,
DaJaun Young,Edinboro,https://gofightingscots.com/sports/mens-basketball/stats/2025-26?path=mbball,ok,,https://gofightingscots.com/sports/mens-basketball/roster/dajaun-young/7516,https://gofightingscots.com/services/responsive-roster-bio.ashx?type=stats&rp_id=7516&path=mbball&year=2025&player_id=0,profile_json_checked,"24 Young, DaJaun 24 Young, DaJaun 9 0 14 1.6 3 4 .750 2 3 .667 3 4 .750 11 1.2 0 1 1 0.1 2 0 2 0 0 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.667, ""3PTA"": 3.0, ""3PTM"": 2.0, ""AST"": 0.0, ""BLK"": 0.0, ""DRB"": 1.0, ""FG%"": 0.75, ""FGA"": 4.0, ""FGM"": 3.0, ""FT%"": 0.75, ""FTA"": 4.0, ""FTM"": 3.0, ""GP"": 9, ""MIN"": 14.0, ""MPG"": 1.5555555555555556, ""ORB"": 0.0, ""PF"": 2.0, ""PPG"": 1.2, ""PTS"": 11.0, ""RPG"": 0.1, ""STL"": 0.0, ""TO"": 2.0, ""TOT RB"": 1.0, ""pts_per_40"": 30.857142857142858, ""reb_per_40"": 2.571428571428571}",9.0,9.0,0.0,14.4,14.0,-0.40000000000000036,1.6,1.5555555555555556,-0.04444444444444451,3.0,3.0,0.0,4.0,4.0,0.0,0.75,0.75,0.0,2.0,2.0,0.0,3.0,3.0,0.0,0.667,0.667,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.75,0.75,0.0,11.0,11.0,0.0,1.2222222222222223,1.2,-0.022222222222222365,1.0,1.0,0.0,0.1111111111111111,0.1,-0.0111111111111111,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.2222222222222222,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,
John Mobley,Edinboro,https://gofightingscots.com/sports/mens-basketball/stats/2025-26?path=mbball,ok,,https://gofightingscots.com/sports/mens-basketball/roster/john-mobley/7732,https://gofightingscots.com/services/responsive-roster-bio.ashx?type=stats&rp_id=7732&path=mbball&year=2025&player_id=0,profile_json_checked,"03 Mobley, John 03 Mobley, John 11 0 38 3.5 2 10 .200 0 5 .000 1 6 .167 5 0.5 2 4 6 0.5 4 3 2 4 1 View Bio",SIDEARM profile current_stats footer,"{""3PT%"": 0.0, ""3PTA"": 5.0, ""3PTM"": 0.0, ""AST"": 3.0, ""BLK"": 1.0, ""DRB"": 4.0, ""FG%"": 0.2, ""FGA"": 10.0, ""FGM"": 2.0, ""FT%"": 0.167, ""FTA"": 6.0, ""FTM"": 1.0, ""GP"": 11, ""MIN"": 38.0, ""MPG"": 3.4545454545454546, ""ORB"": 2.0, ""PF"": 4.0, ""PPG"": 0.5, ""PTS"": 5.0, ""RPG"": 0.5, ""STL"": 4.0, ""TO"": 2.0, ""TOT RB"": 6.0, ""pts_per_40"": 5.7894736842105265, ""reb_per_40"": 5.7894736842105265}",11.0,11.0,0.0,38.5,38.0,-0.5,3.5,3.4545454545454546,-0.045454545454545414,2.0,2.0,0.0,10.0,10.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,0.167,0.167,0.0,5.0,5.0,0.0,0.4545454545454545,0.5,0.045454545454545525,6.0,6.0,0.0,0.5454545454545454,0.5,-0.045454545454545414,3.0,3.0,0.0,0.2727272727272727,,,2.0,2.0,0.0,0.1818181818181818,,,4.0,4.0,0.0,0.3636363636363636,,,1.0,1.0,0.0,0.0909090909090909,,,
