year,conference,rank,player_name,team,obpr,dbpr,bpr,poss,box_obpr,box_dbpr,box_bpr,adj_team_off_eff,adj_team_def_eff,adj_team_eff_margin,plus_minus
2020-21,All,487,Tyree Appleby,Florida,1.90,1.07,2.97,1281,1.24,1.76,2.99,108.7,93.3,15.4,30
2020-21,All,488,Zachary Simmons,North Texas,1.63,1.34,2.97,1202,1.45,0.81,2.26,107.4,90.1,17.3,141
2020-21,All,489,Jordan Wright,Vanderbilt,1.41,1.56,2.97,998,1.18,1.31,2.49,109.6,94.8,14.8,34
2020-21,All,491,Khalil Shabazz,San Francisco,1.53,1.44,2.96,1328,0.85,1.19,2.04,104.5,92.4,12.2,68
2020-21,All,490,Jalen Johnson,Duke,1.92,1.04,2.96,510,1.75,1.70,3.45,112.4,97.9,14.5,28
2020-21,All,492,Brandon Averette,BYU,2.16,0.80,2.96,1290,2.03,0.74,2.78,110.3,90.5,19.8,128
2020-21,All,493,David Kachelries,Stephen F. Austin,3.36,-0.41,2.96,890,3.98,0.02,4.00,108.1,96.3,11.8,111
2020-21,All,494,Cam Mack,Prairie View,1.88,1.06,2.95,1180,1.85,0.10,1.95,97.0,95.4,1.5,149
2020-21,All,495,Keaton Wallace,UTSA,2.76,0.18,2.94,1386,2.45,0.42,2.87,104.9,101.4,3.5,-19
2020-21,All,496,Trey Pulliam,San Diego State,1.38,1.56,2.94,1192,1.13,0.80,1.93,111.5,86.0,25.5,210
2020-21,All,497,Ryan Kalkbrenner,Creighton,1.16,1.77,2.94,718,1.44,1.13,2.57,114.7,87.6,27.1,118
2020-21,All,498,Jordan Usher,Georgia Tech,1.26,1.67,2.93,1332,1.79,2.43,4.22,110.1,92.6,17.5,83
2020-21,All,499,Noah Locke,Florida,2.68,0.25,2.93,1301,1.55,0.02,1.57,108.4,91.7,16.8,41
2020-21,All,500,Antwann Jones,Creighton,1.25,1.68,2.93,575,0.77,0.26,1.03,110.4,88.0,22.4,96
2020-21,All,501,LaQuill Hardnett,Buffalo,1.21,1.72,2.93,926,2.49,1.45,3.94,107.3,90.1,17.2,120
2020-21,All,502,Joshua Lusane,Campbell,2.22,0.71,2.92,828,3.40,0.66,4.06,103.8,101.7,2.2,42
2020-21,All,503,Ethan Claycomb,Bellarmine,2.63,0.29,2.92,1002,2.80,0.52,3.31,110.8,101.6,9.2,106
2020-21,All,504,Gabe McGlothan,Grand Canyon,1.13,1.79,2.92,582,1.30,0.11,1.41,108.0,86.7,21.3,106
2020-21,All,505,Joey Hauser,Michigan State,1.51,1.41,2.92,1036,2.57,1.60,4.17,101.4,93.6,7.8,-45
2020-21,All,506,Airion Simmons,Abilene Christian,-0.40,3.32,2.92,678,-0.08,1.34,1.27,101.2,78.7,22.5,158
2020-21,All,507,Zach Reichle,Oregon State,2.42,0.50,2.91,1392,2.81,0.65,3.46,108.5,94.0,14.5,51
2020-21,All,508,Gabe Brown,Michigan State,2.42,0.49,2.91,897,2.31,0.52,2.82,106.8,93.9,12.9,-11
2020-21,All,509,Jamorko Pickett,Georgetown,1.13,1.78,2.91,1597,1.26,2.09,3.35,103.6,93.2,10.4,-34
2020-21,All,510,Pierre Crockrell II,Pacific,2.61,0.30,2.91,792,3.27,0.25,3.52,105.1,93.8,11.3,28
2020-21,All,511,Savion Flagg,Texas A&M,2.81,0.10,2.91,762,2.52,0.02,2.53,101.4,99.2,2.2,-46
2020-21,All,512,Jeremy Sheppard,Rhode Island,2.37,0.54,2.91,1298,2.37,0.18,2.54,104.7,92.5,12.3,43
2020-21,All,513,Mika Adams-Woods,Cincinnati,1.31,1.60,2.90,1238,1.47,0.26,1.73,101.0,89.1,11.9,10
2020-21,All,514,Ledarrius Brewer,East Tennessee State,1.54,1.36,2.90,1184,1.77,1.51,3.28,104.6,93.6,11.0,47
2020-21,All,515,Gavin Kensmil,Stephen F. Austin,2.07,0.83,2.90,965,2.43,0.04,2.47,107.4,94.5,12.9,140
2020-21,All,516,Obadiah Noel,UMass Lowell,2.66,0.24,2.89,1078,2.97,0.12,3.09,101.0,98.8,2.2,-6
2020-21,All,517,Quan Jackson,UAB,-0.08,2.98,2.89,1140,-0.27,1.69,1.42,102.1,85.8,16.3,162
2020-21,All,518,Jamal Cain,Marquette,1.01,1.88,2.89,1379,1.22,1.25,2.47,104.4,90.3,14.2,35
2020-21,All,519,Dallas Walton,Colorado,0.80,2.08,2.89,640,2.29,1.06,3.35,108.7,84.2,24.5,78
2020-21,All,520,RayJ Dennis,Boise State,1.61,1.28,2.89,1304,1.48,0.69,2.17,107.5,89.8,17.7,139
2020-21,All,521,Riley Battin,Utah,2.76,0.13,2.89,918,2.11,-0.11,2.00,112.6,95.3,17.2,63
2020-21,All,522,Eric Williams Jr.,Oregon,2.23,0.65,2.88,1266,1.53,0.70,2.23,115.1,92.7,22.4,142
2020-21,All,523,David Sloan,East Tennessee State,2.32,0.56,2.88,1051,2.36,0.16,2.52,105.5,93.0,12.5,55
2020-21,All,524,Flo Thamba,Baylor,0.80,2.08,2.88,778,0.09,0.66,0.75,126.0,80.4,45.5,263
2020-21,All,525,Amadou Sow,UC Santa Barbara,1.33,1.54,2.88,1104,1.21,0.75,1.96,108.2,91.4,16.8,186
2020-21,All,526,Gabe Kalscheur,Minnesota,1.73,1.15,2.87,1154,0.47,-0.13,0.34,107.0,89.0,17.9,54
2020-21,All,527,Brandon Boston Jr.,Kentucky,1.15,1.72,2.87,1340,0.95,1.33,2.28,104.4,89.5,14.9,-7
2020-21,All,528,Allen Flanigan,Auburn,2.11,0.76,2.87,1532,3.02,1.23,4.25,108.3,95.7,12.7,-9
2020-21,All,529,Qudus Wahab,Georgetown,0.77,2.09,2.86,1282,1.28,2.19,3.47,103.8,92.9,10.9,-17
2020-21,All,530,Stef Smith,Vermont,2.28,0.58,2.86,696,1.20,-0.70,0.50,108.1,95.4,12.7,114
2020-21,All,531,Marco Anthony,Utah State,1.19,1.67,2.86,1540,1.73,0.53,2.27,107.1,83.9,23.2,264
2020-21,All,532,Alexis Yetna,South Florida,2.18,0.67,2.85,736,1.59,0.00,1.60,104.4,96.7,7.7,9
2020-21,All,533,Aaron Wheeler,Purdue,0.22,2.63,2.85,848,0.26,2.09,2.35,106.4,90.3,16.1,9
2020-21,All,534,James Reese V,North Texas,1.61,1.24,2.85,1394,1.48,1.09,2.57,108.0,90.9,17.0,156
2020-21,All,535,Isiaih Mosley,Missouri State,2.17,0.68,2.85,1288,2.69,1.04,3.73,106.5,95.5,11.0,94
2020-21,All,536,Both Gach,Minnesota,1.57,1.28,2.85,1187,1.00,0.80,1.80,108.0,89.3,18.7,58
2020-21,All,537,Donovan Gregory,Appalachian State,1.72,1.11,2.84,1311,2.47,0.84,3.31,101.7,95.2,6.5,59
2020-21,All,538,Theo Akwuba,Louisiana-Lafayette,1.05,1.78,2.83,1200,1.95,1.71,3.66,104.4,95.6,8.7,72
2020-21,All,539,Alterique Gilbert,Wichita State,1.65,1.18,2.83,1070,1.57,0.93,2.51,108.2,93.4,14.8,49
2020-21,All,540,Tim Finke,Wright State,1.58,1.25,2.83,1345,1.22,0.23,1.44,111.1,88.1,23.0,295
2020-21,All,541,Wabissa Bede,Virginia Tech,0.79,2.03,2.82,934,0.17,1.39,1.55,105.1,90.3,14.8,20
2020-21,All,542,Aljami Durham,Indiana,2.38,0.45,2.82,1428,2.40,0.44,2.84,105.7,92.7,13.0,-33
2020-21,All,543,Marquis Eaton,Arkansas State,2.89,-0.08,2.82,1210,3.41,-0.12,3.30,101.8,101.0,0.8,1
2020-21,All,544,Tyler Wahl,Wisconsin,0.08,2.72,2.80,1238,0.44,2.53,2.97,107.6,86.6,21.1,37
2020-21,All,545,Cam Davis,Navy,3.24,-0.44,2.80,835,2.95,0.02,2.97,106.3,96.6,9.8,99
2020-21,All,546,Reece Beekman,Virginia,0.94,1.85,2.80,1125,0.64,1.97,2.61,113.4,88.4,25.0,127
2020-21,All,547,Eliel Nsoseme,Georgia State,1.26,1.52,2.78,891,2.25,0.76,3.01,108.8,93.6,15.2,101
2020-21,All,548,Jake Kyman,UCLA,2.18,0.60,2.78,534,-0.18,-0.42,-0.59,117.7,89.8,27.9,113
2020-21,All,549,Isaiah White,USC,1.81,0.97,2.78,1154,2.04,1.39,3.42,114.7,88.9,25.8,152
2020-21,All,550,D.J. Wilkins,Drake,3.12,-0.35,2.77,1435,3.00,-0.76,2.24,115.2,93.4,21.8,252
2020-21,All,551,Jason Carter,Xavier,1.24,1.53,2.76,968,0.20,0.92,1.12,110.2,91.9,18.3,96
2020-21,All,552,Demarkus Lampley,Sam Houston State,3.44,-0.68,2.76,1412,3.13,-0.73,2.39,104.4,96.7,7.8,92
2020-21,All,553,Oscar Frayer,Grand Canyon,1.18,1.58,2.76,850,0.65,1.32,1.97,108.1,92.6,15.5,116
2020-21,All,554,Adam Miller,Illinois,1.07,1.69,2.76,1411,0.64,0.37,1.00,114.9,84.1,30.7,239
2020-21,All,555,Koby McEwen,Marquette,1.77,0.98,2.75,1380,0.92,1.09,2.01,107.0,93.7,13.3,34
2020-21,All,556,Dalen Terry,Arizona,1.79,0.96,2.75,908,0.54,1.40,1.95,115.1,94.5,20.6,92
2020-21,All,557,Brandon Huffman,Jacksonville State,1.38,1.37,2.75,759,1.32,1.34,2.66,107.4,93.9,13.5,94
2020-21,All,558,Ryan Young,Northwestern,1.57,1.17,2.75,732,1.49,0.65,2.14,101.9,92.8,9.1,-29
2020-21,All,559,Caleb Asberry,Texas State,1.87,0.88,2.75,1113,2.23,0.25,2.48,103.1,93.1,10.0,116
2020-21,All,560,Izaiah Brockington,Penn State,1.86,0.88,2.74,1298,1.95,1.30,3.24,110.5,93.6,17.0,15
2020-21,All,561,Brandon Newman,Purdue,0.80,1.94,2.74,1110,1.14,1.67,2.81,109.0,88.8,20.1,67
2020-21,All,562,Donte Powers,Sam Houston State,1.13,1.60,2.74,1230,1.35,0.71,2.06,102.3,92.3,10.1,139
2020-21,All,563,Josip Vrankic,Santa Clara,0.70,2.02,2.73,1009,-0.20,1.38,1.19,96.4,91.0,5.4,-5
2020-21,All,564,Corey Allen,Georgia State,3.42,-0.69,2.73,1146,3.27,-0.54,2.73,111.0,98.3,12.7,107
2020-21,All,565,Michael Flowers,South Alabama,2.97,-0.25,2.73,1552,3.10,0.25,3.35,103.8,102.0,1.8,12
2020-21,All,566,Jeremiah Bailey,Pacific,0.57,2.15,2.72,912,1.13,1.79,2.92,104.8,90.6,14.3,53
2020-21,All,567,Shahada Wells,UT Arlington,2.08,0.65,2.72,1306,2.65,1.23,3.89,99.5,99.5,0.1,-3
2020-21,All,568,Jalen Moore,Oakland,2.95,-0.23,2.72,2004,3.43,0.94,4.38,103.4,104.8,-1.4,-142
2020-21,All,569,Isaih Moore,St. John's,2.73,-0.02,2.71,838,3.10,0.76,3.86,112.7,97.9,14.8,41
2020-21,All,570,Giovanni Santiago,Kent State,2.41,0.30,2.71,1335,3.19,0.48,3.66,106.3,96.0,10.3,57
2020-21,All,571,Aleem Ford,Wisconsin,1.32,1.38,2.71,1368,1.37,1.56,2.93,109.2,88.6,20.5,69
2020-21,All,572,Malik Curry,Old Dominion,1.57,1.13,2.70,1122,1.97,1.12,3.09,99.9,94.4,5.5,-1
2020-21,All,573,Andrew Garcia,Georgia,1.48,1.23,2.70,790,1.07,-0.02,1.05,108.1,90.4,17.6,76
2020-21,All,574,Shereef Mitchell,Creighton,1.30,1.40,2.70,746,0.72,0.49,1.21,113.0,87.6,25.4,104
2020-21,All,575,Xavier Pinson,Missouri,1.63,1.06,2.70,1207,1.59,0.95,2.54,106.5,91.7,14.8,0
2020-21,All,576,Matt Dentlinger,South Dakota State,2.14,0.55,2.69,996,1.47,-0.05,1.42,110.7,96.2,14.5,123
2020-21,All,577,Michael Forrest,Florida Atlantic,2.64,0.05,2.69,974,2.91,-0.77,2.14,103.5,94.2,9.3,80
2020-21,All,578,Trey Jemison,UAB,0.24,2.45,2.69,1231,0.04,1.45,1.50,105.9,85.6,20.3,222
2020-21,All,579,Jamarius Burton,Texas Tech,1.79,0.90,2.69,712,-0.11,-0.08,-0.19,114.4,86.4,28.0,131
2020-21,All,580,Patrick McCaffery,Iowa,1.85,0.84,2.69,802,2.03,0.51,2.55,118.1,90.8,27.4,122
2020-21,All,581,Sukhmail Mathon,Boston University,1.52,1.17,2.69,822,3.24,1.29,4.53,103.5,95.6,7.9,45
2020-21,All,582,Hakim Hart,Maryland,2.19,0.50,2.69,1253,2.10,1.03,3.12,113.9,92.9,21.0,79
2020-21,All,583,Jahvon Blair,Georgetown,3.10,-0.42,2.68,1548,3.40,0.36,3.77,104.3,94.3,10.0,-36
2020-21,All,584,Caleb Daniels,Villanova,2.11,0.58,2.68,1090,1.27,-0.30,0.97,116.8,89.8,27.0,166
2020-21,All,585,Moussa Cisse,Memphis,-0.94,3.62,2.68,935,-1.47,2.16,0.69,101.7,79.7,22.0,145
2020-21,All,586,Richard Harward,BYU,1.20,1.49,2.68,716,0.62,0.22,0.84,107.9,87.7,20.2,90
2020-21,All,587,Donald Carey,Georgetown,1.82,0.86,2.68,1254,2.38,0.41,2.79,104.6,89.9,14.7,41
2020-21,All,588,Charlie Moore,DePaul,1.52,1.16,2.68,932,1.47,0.29,1.76,95.1,90.7,4.3,-46
2020-21,All,589,Ross Cummings,Mercer,2.85,-0.18,2.67,1522,2.79,-0.14,2.64,107.8,96.4,11.4,89
2020-21,All,590,Johni Broome,Morehead State,0.58,2.08,2.66,1248,0.95,2.02,2.97,102.5,91.0,11.5,102
2020-21,All,591,Luka Brajkovic,Davidson,2.79,-0.12,2.66,896,3.40,0.49,3.89,114.8,103.0,11.9,64
2020-21,All,592,Thomas Kithier,Michigan State,2.15,0.51,2.66,494,1.76,0.04,1.80,107.1,91.2,15.9,22
2020-21,All,593,Arinze Chidom,UC Riverside,1.06,1.59,2.66,860,-0.01,1.19,1.18,108.5,92.2,16.3,151
2020-21,All,594,Jayveous McKinnis,Jackson State,0.49,2.17,2.66,934,0.15,1.95,2.10,91.4,92.4,-1.0,53
2020-21,All,595,Adam Thistlewood,Colorado State,1.87,0.78,2.65,1450,1.56,0.20,1.76,107.0,90.3,16.6,167
2020-21,All,596,Dillon Jones,Weber State,2.35,0.30,2.65,768,1.94,1.36,3.30,113.3,100.7,12.6,99
2020-21,All,597,Trey McGowens,Nebraska,0.58,2.07,2.65,1370,-0.24,1.93,1.69,100.5,92.4,8.2,-92
2020-21,All,598,Noah Fernandes,Massachusetts,2.15,0.49,2.64,731,3.57,0.91,4.48,106.9,96.3,10.7,42
2020-21,All,599,Rollie Worster,Utah State,0.67,1.98,2.64,1178,1.69,0.53,2.22,105.7,82.6,23.2,206
2020-21,All,600,Jimmy Clark III,VCU,1.00,1.64,2.64,458,0.09,1.82,1.91,110.6,83.3,27.3,111
2020-21,All,601,Jeremy Roach,Duke,2.80,-0.17,2.64,1144,1.98,-0.00,1.98,115.4,96.0,19.4,74
2020-21,All,602,Xavier Fuller,South Dakota,2.18,0.45,2.63,1195,1.60,0.18,1.78,110.1,98.2,11.9,119
2020-21,All,603,Kane Williams,Georgia State,1.92,0.70,2.63,1112,0.35,0.58,0.93,107.0,99.2,7.7,36
2020-21,All,604,Solomon Young,Iowa State,1.80,0.83,2.63,1046,0.71,0.66,1.37,104.4,97.4,7.0,-66
2020-21,All,605,Taylor Funk,Saint Joseph's,2.59,0.03,2.62,1182,2.42,0.39,2.81,103.0,101.7,1.2,-88
2020-21,All,606,Mark Smith,Missouri,1.61,1.01,2.62,1361,0.58,0.83,1.41,108.9,92.2,16.8,33
2020-21,All,607,Sam Sessoms,Penn State,1.81,0.81,2.62,856,0.67,1.43,2.11,112.0,93.6,18.4,29
2020-21,All,608,Darius Perry,UCF,2.87,-0.25,2.62,1018,2.85,0.85,3.70,106.9,100.2,6.6,-33
2020-21,All,609,Seth Towns,Ohio State,2.58,0.03,2.61,450,0.78,0.11,0.89,121.3,102.3,18.9,19
2020-21,All,610,Bryce Nze,Butler,1.50,1.11,2.61,1164,1.36,0.97,2.34,102.7,96.3,6.3,-68
2020-21,All,611,Myles Cale,Seton Hall,1.91,0.70,2.61,1426,1.90,0.37,2.27,109.2,92.5,16.6,51
2020-21,All,612,Joe Quintana,Loyola Marymount,2.01,0.59,2.60,1052,1.83,0.58,2.41,108.3,95.2,13.1,66
2020-21,All,613,Javon Levi,Texas-Rio Grande Valley,1.75,0.84,2.59,747,1.36,1.11,2.48,92.0,97.9,-5.9,-38
2020-21,All,614,Jae'Lyn Withers,Louisville,1.41,1.18,2.59,854,1.99,1.73,3.72,107.1,93.1,14.0,26
2020-21,All,615,Aher Uguak,Loyola Chicago,1.44,1.15,2.59,1120,2.03,0.34,2.37,111.9,85.4,26.5,184
2020-21,All,616,Al-Amir Dawes,Clemson,1.50,1.09,2.59,1002,1.74,0.39,2.13,103.1,89.4,13.7,1
2020-21,All,617,Radshad Davis,Florida International,2.16,0.43,2.59,714,1.06,-0.38,0.68,102.7,100.1,2.6,29
2020-21,All,618,Bryson Williams,UTEP,1.82,0.76,2.58,1146,1.15,0.38,1.53,104.2,96.1,8.0,17
2020-21,All,619,Emanuel Miller,Texas A&M,2.11,0.47,2.58,900,3.54,0.39,3.92,100.0,97.3,2.8,-50
2020-21,All,620,Taveion Hollingsworth,Western Kentucky,1.97,0.61,2.58,1573,1.45,0.13,1.58,106.1,91.4,14.7,131
2020-21,All,621,Abdoul Karim Coulibaly,Pittsburgh,0.99,1.59,2.57,870,0.93,1.39,2.32,111.7,89.7,22.0,101
2020-21,All,622,Payton Willis,College of Charleston,2.80,-0.22,2.57,958,2.74,-0.03,2.71,103.2,103.3,-0.0,-9
2020-21,All,623,Ryan Daly,Saint Joseph's,2.46,0.11,2.57,657,-2.01,0.18,-1.83,106.9,104.4,2.4,-58
2020-21,All,624,Tre Gomillion,Cleveland State,2.30,0.27,2.57,1288,1.13,0.38,1.51,106.3,97.2,9.1,77
2020-21,All,625,Elijah Cuffee,Liberty,2.06,0.51,2.57,1217,2.01,-0.41,1.60,113.2,94.6,18.6,224
2020-21,All,626,Mladen Armus,Boise State,0.54,2.02,2.56,1287,1.29,0.48,1.77,104.9,87.9,17.0,139
2020-21,All,627,Trey Wade,Wichita State,1.79,0.77,2.56,919,1.97,0.65,2.62,106.4,96.5,9.9,1
2020-21,All,628,Anthony Tarke,Coppin State,0.14,2.42,2.55,1536,0.25,2.92,3.17,93.1,95.7,-2.6,-68
2020-21,All,629,Joseph Yesufu,Drake,2.60,-0.04,2.55,1148,3.25,0.00,3.25,112.7,96.8,15.9,126
2020-21,All,630,Greg Elliott,Marquette,2.43,0.13,2.55,841,1.89,0.58,2.47,107.3,98.4,8.9,-47
2020-21,All,631,John Newman III,Clemson,-0.13,2.68,2.55,572,-1.85,0.24,-1.61,99.6,79.5,20.1,23
2020-21,All,632,Neal Quinn,Lafayette,1.92,0.62,2.55,546,4.83,0.01,4.84,103.0,101.5,1.5,185
2020-21,All,633,Clay Gayman,Abilene Christian,1.29,1.26,2.55,657,2.15,0.31,2.46,101.0,84.4,16.6,110
2020-21,All,634,Ikenna Ndugba,Elon,1.13,1.42,2.55,958,1.04,0.70,1.74,100.3,92.8,7.5,50
2020-21,All,635,Jayden Saddler,Southern,2.31,0.23,2.54,776,3.13,-0.14,2.99,99.7,98.9,0.8,48
2020-21,All,636,Caleb Love,North Carolina,0.48,2.05,2.53,1457,0.12,1.68,1.80,108.7,88.2,20.5,85
2020-21,All,637,Landers Nolley II,Memphis,1.33,1.20,2.52,1398,2.51,0.41,2.92,102.1,85.5,16.6,111
2020-21,All,638,Elyjah Williams,Fairleigh Dickinson,2.24,0.29,2.52,1130,1.78,1.62,3.41,105.7,107.2,-1.5,-13
2020-21,All,639,Josh Corbin,Winthrop,2.63,-0.12,2.52,626,3.24,-1.06,2.18,116.0,89.6,26.3,208
2020-21,All,640,Chad Baker-Mazara,Duquesne,0.99,1.53,2.51,632,2.76,1.16,3.92,100.7,88.7,12.1,34
2020-21,All,641,Phlandrous Fleming Jr.,Charleston Southern,1.55,0.96,2.51,1051,1.15,2.30,3.45,91.5,106.5,-14.9,-159
2020-21,All,642,Foster Loyer,Michigan State,2.45,0.05,2.50,556,2.22,-0.42,1.80,108.3,92.4,16.0,30
2020-21,All,643,David Azore,UT Arlington,1.37,1.13,2.49,464,0.48,0.40,0.88,99.2,96.8,2.3,-5
2020-21,All,644,Justin Mazzulla,Vermont,1.87,0.62,2.49,694,1.35,-0.15,1.19,109.9,92.6,17.2,136
2020-21,All,645,Victor Bailey Jr.,Tennessee,1.90,0.59,2.49,1154,2.75,-0.14,2.60,105.7,85.5,20.2,120
2020-21,All,646,De'Monte Buckingham,Cal State Bakersfield,1.16,1.33,2.49,752,1.34,-0.04,1.30,101.8,91.4,10.4,92
2020-21,All,647,Souley Boum,UTEP,1.88,0.61,2.49,1304,1.42,0.53,1.95,103.7,93.8,9.9,42
2020-21,All,648,Brandon Johns Jr.,Michigan,1.53,0.94,2.47,598,0.92,0.57,1.50,115.8,90.0,25.8,76
2020-21,All,649,Antwan Walker,Rhode Island,1.02,1.45,2.47,1012,1.62,1.28,2.90,102.1,92.1,10.0,17
2020-21,All,650,Darnell Brodie,Drake,0.73,1.74,2.47,1112,0.40,1.22,1.63,113.5,91.3,22.3,177
2020-21,All,651,Jonas Harper,Boston University,1.34,1.13,2.47,707,0.13,0.84,0.97,104.3,94.2,10.1,55
2020-21,All,652,Jordan Brown,Arizona,0.79,1.68,2.46,868,1.81,1.49,3.30,108.4,93.3,15.1,70
2020-21,All,653,Keon Johnson,Tennessee,0.50,1.95,2.45,1214,0.83,1.65,2.48,105.0,86.8,18.2,78
2020-21,All,654,Flynn Cameron,UC Riverside,0.86,1.58,2.45,1007,1.49,0.73,2.22,102.3,88.4,13.9,114
2020-21,All,655,Adam Seiko,San Diego State,2.07,0.37,2.44,872,1.07,-0.62,0.45,115.1,86.5,28.6,189
2020-21,All,656,Kendle Moore,Colorado State,1.59,0.85,2.44,1410,0.65,0.17,0.82,107.3,90.4,16.9,177
2020-21,All,657,Dane Goodwin,Notre Dame,3.15,-0.71,2.43,1482,1.90,0.61,2.52,114.0,101.8,12.2,-13
2020-21,All,658,Isiah Brown,Weber State,2.70,-0.27,2.43,1157,2.68,-0.02,2.67,110.4,99.5,10.8,137
2020-21,All,659,Jonathan Tchamwa Tchatchoua,Baylor,1.50,0.93,2.43,937,1.50,0.83,2.33,125.0,88.7,36.4,251
2020-21,All,660,J.P. Moorman II,Temple,1.01,1.42,2.43,749,1.28,0.74,2.02,97.0,92.2,4.8,-36
2020-21,All,661,Broc Finstuen,Pacific,1.80,0.63,2.42,832,2.42,0.17,2.59,101.7,92.1,9.6,7
2020-21,All,662,Demarius Jacobs,Saint Louis,1.04,1.38,2.42,502,2.00,-0.41,1.59,106.7,86.2,20.5,87
2020-21,All,663,Damion Baugh,Memphis,-0.21,2.62,2.42,940,-0.27,0.79,0.51,101.8,82.2,19.6,87
2020-21,All,664,Thorir Thorbjarnarson,Nebraska,0.99,1.42,2.42,1053,0.07,1.10,1.17,101.9,90.3,11.6,-20
2020-21,All,665,Dalano Banton,Nebraska,0.16,2.26,2.41,1282,1.21,2.81,4.03,96.4,93.8,2.6,-149
2020-21,All,666,Efe Abogidi,Washington State,-0.26,2.67,2.41,1144,0.54,2.18,2.72,97.4,87.3,10.1,46
2020-21,All,667,Kameron Langley,North Carolina A&T,1.86,0.55,2.41,1076,2.24,1.11,3.35,93.0,102.6,-9.6,-90
2020-21,All,668,Marten Linssen,Saint Louis,1.17,1.23,2.40,426,1.82,-0.02,1.80,110.3,88.3,22.0,69
2020-21,All,669,Marcus Shaver Jr.,Boise State,1.60,0.80,2.40,1230,1.15,0.78,1.94,108.7,93.4,15.3,112
2020-21,All,670,Mikel Beyers,Marshall,1.53,0.87,2.39,724,0.52,1.24,1.75,116.8,96.7,20.1,137
2020-21,All,671,Keli Leaupepe,Loyola Marymount,2.61,-0.22,2.39,814,2.58,-0.17,2.41,106.7,97.9,8.9,16
2020-21,All,672,Jacob Young,Rutgers,1.53,0.86,2.39,1445,1.80,1.51,3.32,108.1,90.9,17.3,29
2020-21,All,673,Josh Oduro,George Mason,0.66,1.71,2.37,858,1.41,0.42,1.83,103.1,88.1,15.0,100
2020-21,All,674,Pedro Bradshaw,Bellarmine,2.36,0.01,2.37,987,3.26,1.12,4.39,109.3,103.0,6.3,62
2020-21,All,675,Branden Carlson,Utah,1.03,1.35,2.37,992,0.92,1.40,2.33,109.8,95.6,14.2,25
2020-21,All,676,De'Torrion Ware,Morgan State,3.30,-0.93,2.37,928,4.17,-0.07,4.10,106.4,103.0,3.3,70
2020-21,All,677,Jalen Hill,Oklahoma,1.09,1.28,2.37,759,0.80,0.37,1.17,111.4,90.0,21.4,54
2020-21,All,678,Denzel Mahoney,Creighton,1.84,0.53,2.37,1630,0.88,0.87,1.76,113.5,90.2,23.3,172
2020-21,All,679,Amorie Archibald,Louisiana Tech,1.36,1.01,2.37,1710,0.65,0.09,0.75,102.8,88.2,14.6,165
2020-21,All,680,Dimon Carrigan,Florida International,-0.23,2.60,2.36,678,0.42,2.54,2.96,99.4,96.8,2.7,-2
2020-21,All,681,Russell Jones Jr.,Winthrop,0.91,1.45,2.36,590,1.18,-0.11,1.07,102.8,85.8,17.1,127
2020-21,All,682,Ace Baldwin Jr.,VCU,0.63,1.71,2.34,1376,0.77,1.55,2.32,102.3,86.3,16.0,89
2020-21,All,683,Justin Powell,Auburn,1.94,0.40,2.34,496,3.39,0.16,3.54,108.4,94.1,14.3,39
2020-21,All,684,Mekhi Lairy,Miami (OH),3.01,-0.68,2.34,1173,2.17,0.04,2.21,107.9,101.7,6.2,34
2020-21,All,685,Jaden Ivey,Purdue,2.05,0.28,2.34,924,2.10,1.62,3.73,112.1,97.2,15.0,-14
2020-21,All,686,Nelly Joseph,Iona,1.21,1.13,2.34,864,1.34,0.88,2.22,105.9,93.2,12.8,121
2020-21,All,687,Skyelar Potter,Morehead State,1.47,0.87,2.34,1449,1.37,-0.24,1.13,103.0,90.3,12.7,161
2020-21,All,688,RJ Eytle-Rock,UMBC,1.81,0.52,2.33,1048,1.57,-0.47,1.10,102.2,93.4,8.9,93
2020-21,All,689,Andre Kelly,California,1.43,0.91,2.33,1220,1.53,1.23,2.76,104.6,98.2,6.3,-50
2020-21,All,690,Jeff Woodward,Colgate,1.49,0.84,2.33,460,3.03,0.61,3.65,114.5,93.6,20.8,105
2020-21,All,691,Jalen Finch,Jacksonville State,2.33,-0.00,2.33,1512,2.03,0.29,2.32,107.1,98.4,8.6,94
2020-21,All,692,Joshua Langford,Michigan State,1.95,0.38,2.33,1296,1.09,0.89,1.98,106.6,94.1,12.5,-37
2020-21,All,693,Greg Summers,Navy,1.67,0.65,2.32,792,2.48,1.06,3.54,104.1,99.0,5.1,41
2020-21,All,694,Bo Hodges,Butler,0.67,1.65,2.32,413,-0.80,0.28,-0.52,103.1,92.7,10.5,-12
2020-21,All,695,Caleb Lohner,BYU,0.25,2.07,2.32,1106,0.64,1.29,1.93,107.6,86.9,20.7,101
2020-21,All,696,Malik Osborne,Florida State,1.51,0.80,2.32,830,0.77,0.60,1.37,113.3,91.8,21.5,73
2020-21,All,697,Miller Kopp,Northwestern,1.30,1.01,2.31,1276,-0.14,0.57,0.43,104.4,90.5,13.9,1
2020-21,All,698,Samuell Williamson,Louisville,0.84,1.47,2.31,859,0.88,0.76,1.64,104.3,89.6,14.7,14
2020-21,All,699,Tolu Smith III,Mississippi State,1.32,0.99,2.31,1564,2.03,0.84,2.87,106.6,91.3,15.3,74
2020-21,All,700,Marcus Bagley,Arizona State,1.95,0.35,2.31,628,0.65,0.11,0.76,111.6,97.4,14.2,9
