year,conference,rank,player_name,team,obpr,dbpr,bpr,poss,box_obpr,box_dbpr,box_bpr,adj_team_off_eff,adj_team_def_eff,adj_team_eff_margin,plus_minus
2024-25,All,708,Nolan Minessale,St. Thomas (MN),1.59,0.98,2.57,1432,1.56,1.60,3.16,114.9,104.2,10.7,113
2024-25,All,709,Zach Anderson,George Mason,1.07,1.49,2.57,1216,0.47,-0.09,0.38,108.9,89.3,19.6,151
2024-25,All,710,Malik Henry,UNC Greensboro,1.61,0.95,2.57,751,1.25,0.71,1.96,113.8,98.6,15.2,89
2024-25,All,711,Lynn Kidd,Miami (Fla.),2.66,-0.10,2.56,1306,3.19,0.30,3.50,111.4,110.0,1.4,-105
2024-25,All,712,Benny Gealer,Stanford,2.21,0.34,2.56,1082,2.40,0.19,2.59,113.5,99.3,14.3,97
2024-25,All,713,Jayden Taylor,NC State,1.02,1.53,2.55,1482,0.36,1.28,1.64,107.5,98.6,8.9,-11
2024-25,All,714,Christian Shumate,McNeese State,1.55,1.00,2.55,1502,1.23,0.39,1.63,114.8,94.5,20.4,219
2024-25,All,715,Jaylani Darden,Norfolk State,1.04,1.51,2.54,1247,0.41,0.99,1.40,109.4,100.7,8.7,101
2024-25,All,716,Kymany Houinsou,Loyola Chicago,1.41,1.12,2.53,995,1.96,0.27,2.23,110.7,96.8,13.9,69
2024-25,All,717,Mitch Mascari,Drake,1.52,1.01,2.53,1946,1.35,0.14,1.49,113.9,92.7,21.2,296
2024-25,All,718,Cole Hargrove,Drexel,1.14,1.39,2.53,1687,2.13,1.17,3.30,107.1,98.8,8.3,103
2024-25,All,719,Terri Miller Jr.,Portland State,0.88,1.64,2.52,1094,1.68,1.57,3.25,103.2,96.6,6.5,123
2024-25,All,720,Jean Aranguren,Hofstra,0.84,1.68,2.52,1664,1.42,0.89,2.32,98.3,95.2,3.1,2
2024-25,All,721,Harry Wessels,Saint Mary's,0.31,2.21,2.51,690,0.75,1.51,2.26,110.6,89.1,21.4,57
2024-25,All,722,Parker Fox,Minnesota,0.62,1.89,2.51,970,1.11,2.69,3.80,107.9,99.3,8.6,-42
2024-25,All,723,Miles Heide,San Diego State,0.56,1.94,2.51,780,0.62,0.12,0.75,110.5,85.5,25.0,124
2024-25,All,724,Gicarri Harris,Purdue,1.92,0.58,2.51,894,1.29,0.47,1.76,123.8,96.3,27.4,87
2024-25,All,725,Magoon Gwath,San Diego State,-0.72,3.23,2.51,1044,-0.22,2.08,1.86,106.6,86.0,20.6,95
2024-25,All,726,Tre Dinkins,Duquesne,3.01,-0.51,2.51,1484,3.64,-0.26,3.38,107.1,100.9,6.1,-8
2024-25,All,727,Davion Everett,South Carolina State,2.32,0.19,2.50,1178,3.05,-0.24,2.81,106.5,98.3,8.2,102
2024-25,All,728,Elijah Ormiston,South Alabama,2.52,-0.02,2.50,788,3.18,0.44,3.62,110.7,100.8,9.9,68
2024-25,All,729,Elijah Malone,Colorado,0.67,1.83,2.50,1072,1.51,1.32,2.83,105.9,92.8,13.1,2
2024-25,All,730,Andre Screen,Butler,0.73,1.76,2.49,1154,0.32,1.99,2.31,114.1,100.6,13.5,0
2024-25,All,731,Modestas Kancleris,Illinois-Chicago,0.87,1.61,2.48,1014,1.33,2.03,3.36,108.4,103.6,4.7,-22
2024-25,All,732,AJ Clayton,Ohio,2.20,0.27,2.48,1437,1.69,0.11,1.80,109.3,104.1,5.1,48
2024-25,All,733,Devontae Blanton,Eastern Kentucky,2.64,-0.16,2.48,1800,2.23,-0.10,2.14,112.2,105.9,6.3,65
2024-25,All,734,Max Jones,Kansas State,1.12,1.36,2.47,1668,2.00,0.56,2.57,109.2,92.5,16.8,29
2024-25,All,735,Jackson Fields,Troy,0.94,1.53,2.47,1204,1.16,0.39,1.55,110.1,91.3,18.8,170
2024-25,All,736,Gytis Nemeiksa,Hawaii,1.81,0.66,2.47,1147,2.77,0.53,3.30,103.2,103.2,-0.0,-21
2024-25,All,737,Brycen Goodine,Oklahoma,2.23,0.25,2.47,1219,1.35,1.11,2.46,117.6,98.3,19.4,73
2024-25,All,738,Denzel Aberdeen,Florida,2.18,0.28,2.47,1346,1.72,0.12,1.83,125.3,90.8,34.4,228
2024-25,All,739,Samage Teel,Indiana State,3.12,-0.65,2.46,1879,3.14,0.34,3.48,109.9,108.9,1.0,-63
2024-25,All,740,Jack Collins,Monmouth,2.20,0.26,2.46,2020,2.15,0.27,2.42,105.0,106.5,-1.4,-122
2024-25,All,741,Ahmad Robinson,Mercer,0.92,1.53,2.46,1804,0.91,1.19,2.11,102.5,100.4,2.2,-8
2024-25,All,742,Mike Walz,Richmond,1.90,0.55,2.45,1062,2.75,0.90,3.64,104.5,106.1,-1.6,-111
2024-25,All,743,Jamarii Thomas,South Carolina,1.41,1.03,2.45,1422,1.61,1.69,3.30,109.6,97.8,11.8,-32
2024-25,All,744,Charlie Williams,Lipscomb,1.36,1.09,2.45,926,0.85,0.45,1.30,115.1,95.8,19.4,156
2024-25,All,745,Tyler Rolison,Nevada,1.29,1.15,2.44,1235,1.46,0.56,2.01,110.8,96.5,14.3,68
2024-25,All,746,Trae Broadnax,Rice,1.81,0.63,2.44,1560,2.07,0.24,2.31,105.8,101.2,4.7,17
2024-25,All,747,Brandon Noel,Wright State,2.52,-0.08,2.44,1840,2.61,0.74,3.35,110.3,110.5,-0.2,-53
2024-25,All,748,Mike Mitchell Jr.,Minnesota,2.53,-0.10,2.43,1190,1.26,0.54,1.80,112.8,102.7,10.1,-55
2024-25,All,749,Josh Reed,Cincinnati,1.41,1.02,2.43,952,1.46,0.72,2.18,114.0,92.1,21.9,48
2024-25,All,750,Kasen Harrison,Winthrop,2.56,-0.14,2.42,1761,1.97,-0.15,1.82,111.7,103.8,7.9,135
2024-25,All,751,Sam Orme,Belmont,1.35,1.07,2.41,980,2.21,0.81,3.03,111.9,100.8,11.1,63
2024-25,All,752,Robert Miller III,LSU,1.23,1.18,2.41,870,1.19,1.75,2.94,111.6,98.4,13.2,21
2024-25,All,753,Caleb Foster,Duke,1.95,0.46,2.41,877,1.40,0.82,2.22,123.4,92.8,30.6,147
2024-25,All,754,Dayton Forsythe,Oklahoma,2.38,0.03,2.41,652,2.58,-0.06,2.52,118.2,98.6,19.6,32
2024-25,All,755,Jonathan Pierre,Belmont,2.40,0.01,2.41,1592,3.48,0.95,4.43,112.3,105.5,6.7,69
2024-25,All,756,George Beale Jr.,Hampton,2.08,0.33,2.41,1250,2.29,-0.43,1.86,107.4,98.7,8.7,78
2024-25,All,757,Dylan James,Georgia,0.46,1.94,2.41,739,-0.39,0.85,0.47,114.0,89.1,24.8,56
2024-25,All,758,Isaiah Swope,Saint Louis,2.21,0.20,2.41,2020,2.49,0.22,2.70,109.6,99.6,10.0,48
2024-25,All,759,Kobe MaGee,Drexel,2.23,0.17,2.40,1756,2.60,0.04,2.64,106.7,100.0,6.7,73
2024-25,All,760,Amani Lyles,Akron,1.39,1.02,2.40,1105,2.64,1.28,3.91,113.1,102.8,10.4,92
2024-25,All,761,Rondel Walker,North Texas,-0.20,2.60,2.40,1173,-0.24,1.24,1.01,107.7,90.6,17.1,61
2024-25,All,762,Enoch Boakye,Villanova,0.85,1.55,2.40,1288,0.40,1.21,1.61,121.5,98.2,23.3,73
2024-25,All,763,Filip Borovicanin,New Mexico,0.36,2.04,2.40,1382,0.13,0.52,0.65,111.9,86.3,25.6,192
2024-25,All,764,Ben VanderWal,Furman,2.48,-0.09,2.39,1250,2.14,-0.14,2.00,116.5,100.0,16.6,122
2024-25,All,765,Jaron Pierre Jr.,Jacksonville State,2.39,-0.00,2.39,2075,2.89,0.29,3.18,108.9,102.2,6.7,25
2024-25,All,766,Kendall Blue,St. Thomas (MN),1.96,0.42,2.39,1517,1.45,0.56,2.01,115.0,104.3,10.7,136
2024-25,All,767,Owen Larson,South Dakota State,1.85,0.54,2.38,1347,1.13,0.27,1.40,115.6,99.9,15.6,142
2024-25,All,768,Damari Monsanto,UTSA,1.85,0.53,2.38,1341,2.06,0.87,2.92,108.3,104.4,3.9,-21
2024-25,All,769,Conor Enright,DePaul,1.87,0.50,2.37,1168,1.63,0.08,1.71,110.2,99.4,10.9,41
2024-25,All,770,D'Marco Dunn,Penn State,1.57,0.80,2.37,1171,0.91,0.34,1.26,116.8,93.9,22.9,108
2024-25,All,771,Bryce Thompson,Oklahoma State,1.29,1.08,2.37,1712,1.13,0.88,2.01,106.7,96.2,10.5,-48
2024-25,All,772,Anthony Finkley,Saint Joseph's,1.50,0.87,2.36,1467,1.92,0.61,2.53,112.7,96.4,16.2,187
2024-25,All,773,Camden Heide,Purdue,1.88,0.47,2.36,1156,1.83,0.93,2.76,119.9,98.4,21.5,43
2024-25,All,774,Andrew Meadow,Boise State,2.46,-0.11,2.35,1730,3.24,0.17,3.41,116.0,98.7,17.3,158
2024-25,All,775,Ansley Almonor,Kentucky,3.16,-0.81,2.35,931,3.91,-0.43,3.47,119.1,98.9,20.2,46
2024-25,All,776,Donovan Atwell,UNC Greensboro,2.39,-0.03,2.35,1428,1.53,-0.76,0.77,110.9,98.4,12.5,131
2024-25,All,777,Brandon Angel,Oregon,1.95,0.38,2.33,1378,1.92,0.86,2.78,114.7,96.5,18.2,74
2024-25,All,778,Rylan Griffen,Kansas,1.69,0.64,2.33,1172,1.15,0.29,1.44,116.2,91.3,24.9,72
2024-25,All,779,Nate Santos,Dayton,2.41,-0.08,2.33,1850,2.27,0.05,2.33,117.1,101.3,15.8,139
2024-25,All,780,Mekhi Mason,Washington,1.72,0.61,2.33,1237,2.15,1.20,3.35,108.9,101.6,7.3,-68
2024-25,All,781,Jamal Sumlin,Kent State,1.19,1.13,2.33,1148,1.34,0.37,1.71,108.6,95.2,13.4,63
2024-25,All,782,Jackson Sivills,Wofford,2.25,0.07,2.33,1098,3.00,0.09,3.09,113.7,103.2,10.4,44
2024-25,All,783,Rongie Gordon,Kennesaw State,1.23,1.09,2.32,1278,1.43,1.31,2.74,108.8,101.4,7.4,20
2024-25,All,784,Dexter Akanno,Utah State,2.39,-0.06,2.32,1388,2.43,-0.72,1.71,121.7,98.3,23.5,222
2024-25,All,785,Jemel Jones,Cal State Bakersfield,3.35,-1.04,2.32,1458,3.49,-0.04,3.45,108.1,109.4,-1.3,-2
2024-25,All,786,C.J. Wilcher,Texas A&M,2.49,-0.17,2.32,623,3.24,-0.57,2.67,115.9,93.7,22.2,120
2024-25,All,787,Jordan Ross,Saint Mary's,1.25,1.06,2.32,1454,1.73,1.27,3.00,115.9,92.1,23.9,179
2024-25,All,788,Zavian McLean,Florida Gulf Coast,2.56,-0.24,2.31,1510,2.62,-0.24,2.38,111.9,102.8,9.0,102
2024-25,All,789,Tanner Toolson,Utah Valley,1.83,0.48,2.31,1648,2.54,-0.43,2.11,107.6,96.0,11.7,145
2024-25,All,790,Langston Love,Baylor,3.01,-0.71,2.31,822,1.62,-0.17,1.45,122.1,101.2,21.0,23
2024-25,All,791,Royce Parham,Marquette,1.59,0.71,2.31,848,0.70,0.66,1.36,120.5,94.5,26.0,107
2024-25,All,792,Manny Obaseki,Texas A&M,0.65,1.65,2.30,934,0.42,0.95,1.37,113.0,88.9,24.2,75
2024-25,All,793,Trent Pierce,Missouri,1.90,0.40,2.30,964,2.73,0.69,3.42,123.4,98.7,24.7,81
2024-25,All,794,Jalen DeLoach,Loyola Chicago,0.08,2.22,2.30,823,0.71,2.04,2.74,106.6,97.4,9.2,33
2024-25,All,795,Damarion Dennis,Texas A&M-Corpus Christi,2.08,0.22,2.30,904,2.72,0.29,3.02,108.2,101.6,6.7,47
2024-25,All,796,Messiah Jones,Towson,1.53,0.76,2.29,896,0.91,0.50,1.41,110.6,98.1,12.5,126
2024-25,All,797,JJ Wheat,South Alabama,1.01,1.28,2.29,916,1.17,0.29,1.46,109.1,94.4,14.7,124
2024-25,All,798,Brandon Newman,Oklahoma State,1.32,0.96,2.28,1258,0.34,1.00,1.35,110.4,99.0,11.4,-25
2024-25,All,799,Drew Fielder,Georgetown,1.04,1.24,2.28,1242,0.99,0.36,1.35,108.5,94.0,14.5,57
2024-25,All,800,Ryan Mela,Providence,0.79,1.49,2.28,949,0.71,1.92,2.63,112.7,97.6,15.2,11
2024-25,All,801,Jack Payne,Idaho,2.09,0.18,2.27,1455,2.25,0.81,3.06,109.5,108.3,1.2,-18
2024-25,All,802,Will Johnston,Loyola Marymount,2.71,-0.44,2.27,1542,2.83,-0.29,2.53,104.9,99.5,5.4,-15
2024-25,All,803,Kam Williams,Tulane,1.25,1.02,2.27,1711,1.32,1.50,2.82,109.9,101.4,8.6,76
2024-25,All,804,Tucker Anderson,Utah State,2.25,0.02,2.27,904,1.34,-0.19,1.15,122.3,98.9,23.4,128
2024-25,All,805,Jaquan Johnson,Bradley,2.28,-0.01,2.27,1062,1.21,1.63,2.84,116.1,103.1,13.0,98
2024-25,All,806,John Camden,Delaware,3.26,-1.00,2.26,2078,3.36,-0.04,3.32,112.1,110.2,1.9,-24
2024-25,All,807,Harlond Beverly,Wichita State,0.69,1.57,2.26,1508,0.38,1.32,1.69,105.7,98.8,6.9,-12
2024-25,All,808,Sam Sherry,Elon,2.46,-0.21,2.25,1572,2.52,0.21,2.73,110.9,105.9,5.0,69
2024-25,All,809,Brock Wisne,Northern Colorado,1.72,0.53,2.25,1357,2.12,-0.61,1.51,110.8,98.7,12.1,134
2024-25,All,810,Derrion Reid,Alabama,1.11,1.14,2.25,642,0.13,0.11,0.24,121.5,92.5,29.1,56
2024-25,All,811,Trey Robinson,Northern Kentucky,1.32,0.92,2.24,1616,2.22,0.86,3.08,104.4,103.5,0.9,-28
2024-25,All,812,Ray Harrison,Grand Canyon,2.02,0.21,2.24,1894,1.30,-0.91,0.39,109.0,94.8,14.2,240
2024-25,All,813,Dylan Andrews,UCLA,1.70,0.53,2.23,1318,1.44,-0.06,1.38,114.9,92.8,22.0,105
2024-25,All,814,Camaron Tongue,Santa Clara,1.65,0.57,2.23,867,1.67,0.44,2.11,117.8,94.9,22.9,128
2024-25,All,815,Adam Hamilton,Lamar,0.13,2.09,2.22,1230,0.53,1.86,2.38,100.3,95.5,4.8,18
2024-25,All,816,Daquan Davis,Florida State,0.90,1.32,2.22,1411,0.50,1.59,2.09,110.2,95.7,14.5,74
2024-25,All,817,Kaden Metheny,Liberty,1.94,0.28,2.22,1757,1.61,-0.98,0.63,111.1,93.2,17.9,274
2024-25,All,818,Kai Johnson,Montana,1.53,0.68,2.21,1343,0.03,1.25,1.28,115.0,104.6,10.4,70
2024-25,All,819,Nordin Kapic,UC San Diego,0.33,1.88,2.21,1406,0.63,0.29,0.92,114.7,88.0,26.7,340
2024-25,All,820,Jyare Davis,Syracuse,1.75,0.46,2.21,1381,1.70,0.91,2.61,109.3,103.4,5.9,-91
2024-25,All,821,Mustapha Amzil,New Mexico,0.98,1.23,2.21,1635,1.15,0.73,1.88,109.7,90.0,19.6,174
2024-25,All,822,Connor Turnbull,Evansville,0.52,1.68,2.20,1171,1.00,1.94,2.93,100.0,99.0,1.1,-41
2024-25,All,823,Jeremiah Wilkinson,California,2.39,-0.19,2.20,1507,2.22,-0.13,2.09,112.5,101.1,11.4,20
2024-25,All,824,Vasean Allette,TCU,0.35,1.84,2.20,1555,0.28,1.90,2.18,106.3,95.0,11.3,-73
2024-25,All,825,Derek Simpson,Saint Joseph's,1.17,1.02,2.19,1806,1.49,0.09,1.59,111.0,94.4,16.6,209
2024-25,All,826,Zoom Diallo,Washington,2.02,0.17,2.19,1308,1.31,0.38,1.68,111.5,101.5,10.0,-37
2024-25,All,827,Isaiah Hawthorne,Northern Colorado,1.81,0.38,2.19,1638,1.79,0.46,2.25,113.7,103.1,10.6,141
2024-25,All,828,Kenny Pohto,UC Santa Barbara,1.32,0.86,2.18,1378,1.65,-0.74,0.92,109.3,98.4,10.8,185
2024-25,All,829,Woody Newton,George Mason,-0.39,2.57,2.18,1212,-1.19,1.43,0.24,108.9,89.2,19.6,126
2024-25,All,830,Daeshun Ruffin,Jackson State,1.77,0.40,2.17,1321,0.41,-0.48,-0.08,106.8,100.8,6.0,186
2024-25,All,831,Jaquan Carlos,Syracuse,1.57,0.59,2.16,1646,1.04,0.99,2.03,110.3,102.6,7.7,-50
2024-25,All,832,Xavier Brown,James Madison,1.42,0.75,2.16,1472,1.13,0.46,1.60,111.1,103.2,7.9,66
2024-25,All,833,Sean Newman Jr.,Louisiana Tech,2.25,-0.09,2.16,1560,3.12,-0.47,2.65,106.8,100.4,6.4,32
2024-25,All,834,Khaden Bennett,Quinnipiac,0.78,1.38,2.16,1413,1.21,0.52,1.73,107.6,96.2,11.4,152
2024-25,All,835,Nico Galette,Youngstown State,1.19,0.96,2.15,1799,1.61,1.41,3.02,104.0,102.5,1.5,3
2024-25,All,836,Themus Fulks,Milwaukee,2.13,0.02,2.15,1820,2.66,-0.03,2.62,110.1,100.7,9.3,111
2024-25,All,837,Youri Fritz,Northeastern,0.39,1.75,2.14,630,-0.17,0.62,0.45,107.9,93.7,14.1,70
2024-25,All,838,Faizon Fields,Milwaukee,0.82,1.32,2.14,644,0.64,-0.11,0.53,106.8,94.8,12.0,52
2024-25,All,839,Kenyon Giles,UNC Greensboro,2.20,-0.06,2.14,1340,3.06,-0.44,2.62,107.2,99.6,7.6,53
2024-25,All,840,Kaleb Banks,Tulane,1.46,0.68,2.14,1624,2.27,0.69,2.96,107.7,99.6,8.1,74
2024-25,All,841,Sean Hansen,George Washington,0.37,1.76,2.14,1082,0.13,1.18,1.31,104.6,94.9,9.7,88
2024-25,All,842,Colby Rogers,Memphis,1.26,0.88,2.13,1904,0.63,0.34,0.97,114.3,92.3,22.1,210
2024-25,All,843,Daniel Hankins-Sanford,Massachusetts,1.02,1.12,2.13,1194,0.45,1.05,1.51,108.1,100.6,7.5,28
2024-25,All,844,Jabe Mullins,Montana State,1.57,0.56,2.13,1429,1.38,0.50,1.89,106.7,101.4,5.3,24
2024-25,All,845,Gibson Jimerson,Saint Louis,2.48,-0.35,2.13,2094,2.08,-0.34,1.74,109.9,99.7,10.2,49
2024-25,All,846,Duke Brennan,Grand Canyon,0.77,1.36,2.13,1392,1.42,-0.13,1.28,106.6,93.0,13.6,155
2024-25,All,847,John Broom,South Alabama,0.83,1.30,2.13,1380,0.94,0.77,1.71,108.1,96.5,11.6,116
2024-25,All,848,Jamichael Stillwell,Milwaukee,0.63,1.50,2.13,1442,1.05,1.54,2.59,110.1,98.9,11.2,118
2024-25,All,849,Erik Pratt,Milwaukee,2.02,0.10,2.13,874,1.54,0.21,1.74,109.6,99.1,10.5,80
2024-25,All,850,Cameron Corhen,Pittsburgh,1.28,0.85,2.12,1508,1.82,1.27,3.10,112.3,97.5,14.8,6
2024-25,All,851,DQ Cole,Oakland,1.37,0.75,2.12,1604,1.20,0.83,2.03,107.3,103.1,4.2,-65
2024-25,All,852,KyKy Tandy,Florida Atlantic,2.42,-0.30,2.12,1217,2.39,-0.90,1.49,114.3,100.3,14.0,73
2024-25,All,853,K'mani Doughty,Indiana State,1.87,0.24,2.12,1262,1.38,-0.17,1.21,113.2,103.2,10.0,81
2024-25,All,854,RJ Smith,Colorado,1.16,0.95,2.11,1256,1.36,1.43,2.79,108.9,95.8,13.1,-34
2024-25,All,855,Elijah Hutchins-Everett,James Madison,1.32,0.80,2.11,1236,1.85,0.04,1.89,110.7,99.5,11.2,149
2024-25,All,856,Kobe Stewart,Presbyterian,1.60,0.51,2.11,1733,1.68,0.61,2.29,104.2,105.6,-1.4,-61
2024-25,All,857,Bradyn Hubbard,Abilene Christian,0.56,1.55,2.11,1169,0.97,0.25,1.22,100.5,94.1,6.4,68
2024-25,All,858,JaCobi Wood,Murray State,2.21,-0.10,2.10,1904,1.79,-0.05,1.73,106.2,102.6,3.5,-45
2024-25,All,859,Malik Moore,Montana,2.07,0.03,2.10,1496,1.89,-0.30,1.58,112.0,102.6,9.4,103
2024-25,All,860,Ja'Borri McGhee,UAB,2.23,-0.12,2.10,1636,2.92,0.26,3.18,115.8,103.1,12.7,114
2024-25,All,861,Brandin Cummings,Pittsburgh,2.33,-0.23,2.10,834,2.38,-0.29,2.09,118.4,98.6,19.8,86
2024-25,All,862,Shammah Scott,Akron,2.43,-0.33,2.10,1426,3.19,0.03,3.23,115.1,103.2,11.8,120
2024-25,All,863,"Jeremiah ""Bear"" Cherry",UNLV,0.14,1.95,2.09,1301,0.68,1.31,1.99,107.6,93.8,13.8,91
2024-25,All,864,Jalen Lake,Colorado State,1.72,0.37,2.09,1880,1.79,-0.08,1.70,114.9,94.9,20.0,219
2024-25,All,865,Rich Smith,Abilene Christian,0.02,2.07,2.09,1082,0.50,1.25,1.75,100.8,94.4,6.4,42
2024-25,All,866,Tyler Schmidt,Valparaiso,2.02,0.06,2.08,1371,1.76,0.56,2.32,109.8,105.4,4.4,10
2024-25,All,867,Aidan Mahaney,Connecticut,1.72,0.36,2.08,688,1.38,-0.70,0.68,116.7,94.7,22.0,94
2024-25,All,868,TJ Simpkins,Elon,1.80,0.27,2.08,1324,1.87,0.81,2.68,111.3,104.6,6.7,53
2024-25,All,869,Jacob Crews,Missouri,3.18,-1.10,2.08,752,1.63,-0.50,1.13,129.8,103.4,26.4,124
2024-25,All,870,Justin Thomas,Florida State,1.25,0.82,2.08,1233,0.25,1.31,1.56,113.0,99.0,13.9,52
2024-25,All,871,Peter Filipovity,New Mexico State,1.22,0.85,2.07,1246,1.37,0.70,2.07,105.5,100.1,5.5,-13
2024-25,All,872,Ronnie DeGray III,Wichita State,0.59,1.48,2.07,980,-0.39,0.64,0.25,108.1,94.5,13.7,33
2024-25,All,873,Corey Thomas,Bradley,0.90,1.17,2.07,680,0.74,0.23,0.97,114.8,94.4,20.4,82
2024-25,All,874,Oziyah Sellers,Stanford,2.05,0.02,2.07,1962,2.45,-0.03,2.42,111.8,98.4,13.4,59
2024-25,All,875,"Antonio ""TJ"" Madlock",Alabama State,1.41,0.66,2.07,1732,1.20,0.04,1.24,104.0,102.9,1.1,50
2024-25,All,876,Dai Dai Ames,Virginia,1.42,0.65,2.06,1242,1.21,0.77,1.98,110.7,99.5,11.3,-18
2024-25,All,877,Parsa Fallah,Oregon State,2.22,-0.15,2.06,1227,2.16,-0.39,1.77,119.6,101.1,18.5,162
2024-25,All,878,Hayden Hefner,Texas A&M,0.88,1.18,2.06,830,0.81,0.96,1.77,116.2,89.3,26.9,70
2024-25,All,879,Berke Buyuktuncel,Nebraska,-0.56,2.62,2.06,1207,-0.07,2.02,1.95,109.5,90.6,18.9,67
2024-25,All,880,Filip Skobalj,Illinois-Chicago,2.24,-0.17,2.06,1452,2.00,-0.89,1.11,108.1,100.8,7.3,63
2024-25,All,881,Samson Aletan,Yale,0.20,1.86,2.06,1020,1.06,0.17,1.23,113.1,90.9,22.2,175
2024-25,All,882,Billy Richmond III,Arkansas,1.13,0.93,2.06,1110,0.77,1.53,2.30,112.8,95.1,17.8,34
2024-25,All,883,Corey Chest,LSU,-0.28,2.34,2.06,912,0.00,2.15,2.15,107.9,93.1,14.8,19
2024-25,All,884,TK Simpkins,Elon,1.82,0.23,2.05,1264,2.07,0.10,2.18,109.3,104.6,4.8,14
2024-25,All,885,JJ Starling,Syracuse,1.55,0.50,2.05,1543,0.73,0.58,1.31,110.9,101.4,9.4,-32
2024-25,All,886,Jacob Hutson,Northern Iowa,1.41,0.64,2.05,1244,1.49,0.42,1.90,111.2,97.3,14.0,114
2024-25,All,887,Kino Lilly Jr.,Brown,2.47,-0.42,2.05,1620,2.50,-0.73,1.77,104.4,101.3,3.1,10
2024-25,All,888,Sam Godwin,Oklahoma,1.06,0.99,2.05,1008,0.41,1.64,2.04,114.5,99.8,14.7,23
2024-25,All,889,Niko Rocak,UC Davis,-1.01,3.06,2.05,1278,0.10,2.24,2.34,94.4,93.4,0.9,-32
2024-25,All,890,Tobi Lawal,Virginia Tech,1.03,1.02,2.05,1315,1.57,1.02,2.58,105.8,102.7,3.1,-86
2024-25,All,891,Jakub Necas,Duquesne,0.01,2.03,2.04,1111,0.46,0.90,1.35,105.0,94.4,10.6,39
2024-25,All,892,Sean Moore,UNC Wilmington,0.34,1.70,2.04,1374,0.28,2.10,2.38,110.5,98.8,11.7,124
2024-25,All,893,Ben Burnham,Virginia Tech,1.66,0.38,2.04,1165,1.25,0.42,1.67,106.8,103.5,3.3,-82
2024-25,All,894,Blake Buchanan,Virginia,0.89,1.15,2.04,1064,0.83,1.92,2.76,112.0,104.8,7.3,-72
2024-25,All,895,Garrett Hien,Furman,0.53,1.51,2.04,1220,0.22,0.81,1.03,110.4,97.8,12.6,82
2024-25,All,896,Corey McKeithan,La Salle,2.14,-0.11,2.03,1958,2.81,0.10,2.91,103.9,102.1,1.8,-78
2024-25,All,897,Tavari Johnson,Akron,2.40,-0.37,2.03,1498,3.19,-0.23,2.96,113.3,102.7,10.6,156
2024-25,All,898,"Carlton Linguard, Jr.",San Francisco,0.77,1.26,2.03,1322,1.16,0.74,1.90,111.1,93.9,17.2,130
2024-25,All,899,Kerwin Walton,Texas Tech,2.74,-0.72,2.03,1156,2.32,-0.91,1.41,123.1,96.3,26.8,162
2024-25,All,900,Mister Dean,South Carolina Upstate,0.18,1.84,2.02,1252,0.06,2.62,2.68,101.3,107.3,-6.0,-122
2024-25,All,901,Collin Mulholland,Chattanooga,2.31,-0.29,2.02,709,3.38,-0.46,2.92,119.1,104.4,14.7,123
2024-25,All,902,Owen Koonce,Cal Poly,2.32,-0.30,2.02,1964,2.82,-0.06,2.76,109.2,105.9,3.3,4
2024-25,All,903,Nate Pickens,UC Riverside,2.22,-0.20,2.02,1508,1.98,0.24,2.22,111.1,105.8,5.3,-47
2024-25,All,904,Chisom Okpara,Stanford,1.70,0.31,2.02,968,0.77,1.06,1.83,116.3,103.2,13.2,90
2024-25,All,905,Yame Butler,Drexel,1.61,0.40,2.01,1622,1.94,-0.06,1.88,107.4,99.2,8.1,108
2024-25,All,906,Dylan Williamson,Towson,3.29,-1.28,2.01,1605,3.93,-1.09,2.84,108.2,103.7,4.6,100
2024-25,All,907,Lance Terry,Georgia Tech,2.04,-0.03,2.01,1844,1.84,0.36,2.20,109.7,100.1,9.6,-3
2024-25,All,908,Duncan Powell,Georgia Tech,1.59,0.41,2.00,1632,1.70,0.41,2.12,109.2,98.2,11.0,16
2024-25,All,909,AJ McKee,Milwaukee,1.36,0.64,1.99,1589,0.39,-0.09,0.30,111.0,97.9,13.1,140
2024-25,All,910,Colby Garland,Longwood,2.62,-0.63,1.99,1528,2.76,-0.18,2.58,107.4,106.5,0.9,2
2024-25,All,911,Chandler Cuthrell,Fort Wayne,0.97,1.02,1.99,1028,-0.40,0.34,-0.06,115.5,100.3,15.2,102
2024-25,All,912,Jaylen Curry,Massachusetts,1.48,0.51,1.99,1552,2.30,0.17,2.46,102.8,99.9,2.9,-16
2024-25,All,913,Andrew Rohde,Virginia,1.85,0.14,1.99,1438,2.72,1.43,4.15,108.7,103.8,5.0,-107
2024-25,All,914,Terrance Ford Jr.,Arkansas State,1.52,0.46,1.99,1870,2.69,-0.17,2.52,109.8,94.9,15.0,218
2024-25,All,915,Myles Corey,South Alabama,1.30,0.69,1.98,1550,1.44,-0.02,1.42,108.4,96.4,11.9,166
2024-25,All,916,"Sam Hines, Jr.",Southeastern Louisiana,1.05,0.93,1.98,1708,1.61,0.28,1.89,104.7,100.5,4.2,31
2024-25,All,917,Ryan Agarwal,Stanford,1.39,0.59,1.97,1606,1.61,0.63,2.25,112.6,98.5,14.1,69
2024-25,All,918,Sean Durugordon,Old Dominion,2.04,-0.07,1.97,1772,2.83,0.46,3.28,102.3,105.8,-3.5,-85
2024-25,All,919,David Green,Rhode Island,2.09,-0.12,1.97,1367,1.84,-0.06,1.78,110.2,101.8,8.4,70
