year,conference,rank,player_name,team,obpr,dbpr,bpr,poss,box_obpr,box_dbpr,box_bpr,adj_team_off_eff,adj_team_def_eff,adj_team_eff_margin,plus_minus
2023-24,All,720,Taryn Todd,Arkansas State,1.60,0.92,2.52,1697,1.41,1.15,2.55,113.4,102.8,10.6,108
2023-24,All,721,Ginika Ojiako,Coastal Carolina,1.12,1.40,2.52,1372,1.60,1.59,3.18,102.0,102.7,-0.6,-16
2023-24,All,722,Andre Screen,Butler,0.94,1.58,2.52,680,0.59,1.17,1.75,113.4,96.3,17.1,25
2023-24,All,723,Babacar Faye,Western Kentucky,0.80,1.72,2.52,1130,1.09,-0.16,0.93,104.7,90.6,14.1,119
2023-24,All,724,Jalen Graham,Arkansas,0.13,2.38,2.52,568,0.30,1.42,1.72,104.5,91.9,12.6,8
2023-24,All,725,Zach Cleveland,Liberty,1.19,1.33,2.52,1410,2.31,1.33,3.64,108.6,100.8,7.8,57
2023-24,All,726,Garfield Turner,Drexel,2.02,0.49,2.51,760,1.72,0.52,2.23,111.7,101.3,10.4,54
2023-24,All,727,KK Robinson,Arkansas-Little Rock,1.64,0.87,2.51,1660,1.93,0.64,2.58,107.5,100.7,6.8,164
2023-24,All,728,Jeremiah Williams,Rutgers,1.28,1.22,2.51,540,1.52,0.70,2.22,100.8,92.2,8.6,-54
2023-24,All,729,Brett Thompson,Youngstown State,2.60,-0.10,2.50,1554,2.52,-0.15,2.36,112.2,100.5,11.7,142
2023-24,All,730,Isaiah Hill,Fresno State,2.24,0.26,2.50,1826,2.25,0.86,3.12,103.2,105.3,-2.1,-168
2023-24,All,731,Pierre Brooks,Butler,2.30,0.19,2.49,1856,1.94,0.06,2.01,115.3,95.7,19.6,101
2023-24,All,732,Jaylen Forbes,Tulane,1.86,0.63,2.49,1802,0.33,0.44,0.77,111.0,101.9,9.2,34
2023-24,All,733,Luke House,Drexel,2.79,-0.30,2.49,1383,2.63,-0.76,1.87,110.2,97.1,13.1,135
2023-24,All,734,Isaiah Bigelow,Richmond,0.74,1.75,2.49,1512,0.54,1.35,1.88,108.1,92.5,15.6,131
2023-24,All,735,Amarri Monroe,Quinnipiac,0.99,1.49,2.48,1626,1.44,1.59,3.03,108.7,99.0,9.6,164
2023-24,All,736,Otis Frazier III,UTEP,0.96,1.52,2.48,1554,1.65,1.01,2.65,98.7,94.3,4.4,31
2023-24,All,737,Caleb Mills,Memphis,0.95,1.53,2.48,614,-0.21,0.07,-0.14,111.4,93.3,18.1,55
2023-24,All,738,RJ Luis Jr.,St. John's,1.30,1.17,2.48,832,1.17,1.80,2.97,117.7,97.1,20.6,8
2023-24,All,739,Shereef Mitchell,Ohio,1.26,1.21,2.47,1630,1.95,0.26,2.21,108.5,95.9,12.6,177
2023-24,All,740,Jayden Pierre,Providence,1.34,1.13,2.47,1676,1.26,0.76,2.03,109.1,90.9,18.2,63
2023-24,All,741,Bernardo Da Silva,Hawaii,1.20,1.27,2.47,1464,0.67,0.29,0.97,108.3,98.9,9.5,134
2023-24,All,742,Terrell Burden,Kennesaw State,2.37,0.11,2.47,1732,2.48,0.63,3.11,107.1,108.5,-1.4,-32
2023-24,All,743,Baba Miller,Florida State,0.55,1.92,2.47,1492,0.18,2.57,2.75,112.3,97.1,15.2,-2
2023-24,All,744,Mervin James,Rider,2.09,0.38,2.47,1726,3.07,0.51,3.58,102.8,102.5,0.4,-43
2023-24,All,745,Miles Kelly,Georgia Tech,1.83,0.64,2.47,1752,1.53,1.19,2.72,107.7,101.3,6.4,-121
2023-24,All,746,Shiloh Robinson,Liberty,1.57,0.89,2.46,650,0.52,-0.76,-0.24,114.1,98.5,15.7,35
2023-24,All,747,C.J. Wilcher,Nebraska,2.37,0.09,2.46,1012,2.31,-0.23,2.08,116.0,95.6,20.4,142
2023-24,All,748,Demarcus Sharp,Austin Peay,1.04,1.41,2.45,1526,0.95,2.05,3.00,105.5,106.8,-1.3,-62
2023-24,All,749,Blake Lampman,Oakland,2.08,0.37,2.45,1612,2.56,0.53,3.09,112.9,100.1,12.8,109
2023-24,All,750,Mason Forbes,Saint Mary's,1.49,0.96,2.44,830,0.92,0.79,1.71,117.3,92.3,25.0,134
2023-24,All,751,Giovanni Santiago,Kent State,2.00,0.45,2.44,1761,1.98,-0.15,1.83,107.9,100.7,7.2,74
2023-24,All,752,Khalil Brantley,La Salle,1.78,0.66,2.44,1963,1.81,1.07,2.89,106.3,103.6,2.6,-61
2023-24,All,753,Tyrone Marshall,Western Kentucky,0.27,2.17,2.44,1472,0.78,1.92,2.70,103.3,96.1,7.2,46
2023-24,All,754,Wooga Poplar,Miami (Fla.),2.07,0.37,2.44,1582,2.34,0.82,3.15,112.3,99.4,12.9,22
2023-24,All,755,Sam Vinson,Northern Kentucky,0.84,1.59,2.44,648,0.01,0.77,0.78,101.8,97.4,4.4,2
2023-24,All,756,Ja'Von Benson,Hampton,0.01,2.42,2.43,763,1.16,2.02,3.18,96.4,97.8,-1.4,-30
2023-24,All,757,Patrick McCaffery,Iowa,2.54,-0.12,2.43,1318,1.11,0.19,1.29,120.8,102.2,18.6,86
2023-24,All,758,Juan Munoz,Hawaii,2.45,-0.02,2.43,1072,1.51,-0.56,0.96,110.7,101.0,9.7,135
2023-24,All,759,Lamar Wilkerson,Sam Houston State,2.12,0.31,2.43,1567,2.18,-0.81,1.37,106.4,97.2,9.2,102
2023-24,All,760,DQ Cole,Oakland,1.54,0.88,2.42,1390,2.46,0.83,3.29,108.9,98.7,10.2,65
2023-24,All,761,Jasper Floyd,Fairfield,1.60,0.82,2.42,2037,1.30,0.81,2.12,110.0,102.3,7.7,168
2023-24,All,762,Jaxon Brenchley,Denver,3.31,-0.89,2.42,1590,3.56,0.51,4.07,110.7,111.9,-1.3,-55
2023-24,All,763,Garry Clark,Texas A&M-Corpus Christi,1.39,1.03,2.42,1454,1.46,0.07,1.53,104.1,95.9,8.2,139
2023-24,All,764,"Dallan ""Deebo"" Coleman",Georgia Tech,2.25,0.16,2.41,888,1.56,0.07,1.62,113.0,100.9,12.1,27
2023-24,All,765,Jace Whiting,Boise State,1.76,0.64,2.40,718,0.67,-0.12,0.55,120.5,92.4,28.1,126
2023-24,All,766,Jordan Ivy-Curry,UTSA,3.20,-0.80,2.40,1028,2.95,0.39,3.33,112.2,108.9,3.3,-26
2023-24,All,767,Kuany Kuany,VCU,0.41,1.99,2.40,1060,0.93,0.94,1.87,107.9,90.5,17.5,98
2023-24,All,768,Quinton Morton-Robertson,Fort Wayne,2.64,-0.24,2.40,1817,2.73,-0.73,2.00,108.9,99.0,9.9,205
2023-24,All,769,Naithan George,Georgia Tech,2.55,-0.17,2.39,1453,2.90,-0.15,2.75,109.5,99.9,9.7,-67
2023-24,All,770,Chase Lowe,William & Mary,1.85,0.54,2.39,1430,3.40,0.73,4.14,103.2,105.9,-2.7,-29
2023-24,All,771,Joel Brown,Iona,0.79,1.60,2.39,1430,1.31,1.70,3.01,103.5,101.6,1.8,28
2023-24,All,772,Malik Mack,Harvard,2.07,0.32,2.39,1328,2.66,0.54,3.20,104.3,100.8,3.5,-35
2023-24,All,773,Ebby Asamoah,East Tennessee State,1.85,0.54,2.38,1729,2.31,0.28,2.58,104.0,97.7,6.3,57
2023-24,All,774,Jalen Celestine,California,1.81,0.57,2.38,1264,1.75,0.34,2.09,111.3,98.7,12.5,-3
2023-24,All,775,Carlos Marshall Jr.,Santa Clara,2.74,-0.36,2.38,1296,3.55,0.06,3.61,111.7,101.2,10.5,49
2023-24,All,776,Francis Nwaokorie,UC San Diego,1.70,0.68,2.38,1668,1.16,-0.24,0.92,111.7,99.4,12.3,187
2023-24,All,777,Keller Boothby,Cornell,3.02,-0.64,2.38,824,2.57,-0.90,1.67,117.0,99.3,17.7,135
2023-24,All,778,Guy Ragland Jr.,Cornell,2.18,0.20,2.37,974,2.41,0.66,3.07,113.8,103.2,10.6,59
2023-24,All,779,TJ Long,Vermont,1.26,1.11,2.37,1576,1.49,0.49,1.98,106.7,93.2,13.5,174
2023-24,All,780,Miles Rubin,Loyola Chicago,-0.93,3.29,2.37,986,0.11,3.39,3.50,100.0,90.8,9.2,-18
2023-24,All,781,Alvaro Cardenas,San Jose State,2.87,-0.51,2.36,1763,3.50,0.45,3.95,105.1,108.5,-3.4,-198
2023-24,All,782,Terrance Williams II,Michigan,2.51,-0.17,2.34,1764,2.96,0.74,3.70,111.2,103.9,7.3,-156
2023-24,All,783,Ethan Potter,Utah Valley,1.25,1.09,2.34,780,1.51,0.09,1.61,106.0,91.7,14.3,82
2023-24,All,784,Russell Jones Jr.,Western Carolina,2.11,0.22,2.33,1510,2.43,-0.77,1.66,110.2,96.9,13.3,147
2023-24,All,785,Jose Perez,Arizona State,1.58,0.75,2.33,1650,1.92,0.86,2.77,103.7,94.7,9.0,-78
2023-24,All,786,Mekhi Long,Virginia Tech,0.08,2.24,2.32,551,-2.17,0.33,-1.84,115.2,92.4,22.8,79
2023-24,All,787,Derek Simpson,Rutgers,-0.31,2.63,2.32,1448,0.26,1.26,1.53,99.2,84.4,14.7,28
2023-24,All,788,Aanen Moody,Montana,3.34,-1.03,2.32,1876,2.46,-0.33,2.13,114.2,106.9,7.3,118
2023-24,All,789,Connor Kochera,Davidson,1.76,0.56,2.31,1508,2.23,0.04,2.27,106.2,93.7,12.5,83
2023-24,All,790,Caleb Foster,Duke,2.48,-0.17,2.31,1156,1.87,-0.12,1.76,122.4,96.0,26.4,170
2023-24,All,791,Kyler Filewich,Wofford,1.70,0.61,2.31,1293,2.96,0.78,3.73,105.7,103.6,2.1,-46
2023-24,All,792,Michael Ajayi,Pepperdine,1.71,0.61,2.31,1857,1.96,1.29,3.25,107.2,104.7,2.5,-45
2023-24,All,793,Mady Sissoko,Michigan State,-0.63,2.94,2.31,884,-1.02,2.17,1.15,110.0,86.4,23.6,76
2023-24,All,794,Tyler Nickel,Virginia Tech,3.21,-0.90,2.30,1348,2.94,-0.17,2.78,117.3,101.9,15.4,60
2023-24,All,795,Mylyjael Poteat,Virginia Tech,2.47,-0.17,2.30,818,2.37,0.02,2.39,117.6,99.1,18.6,43
2023-24,All,796,Daryl Banks III,Saint Bonaventure,2.31,-0.01,2.30,1590,1.23,-0.23,1.01,115.6,100.3,15.3,131
2023-24,All,797,Faizon Fields,Milwaukee,1.62,0.68,2.30,1253,2.13,0.98,3.11,109.9,105.4,4.5,34
2023-24,All,798,Rueben Chinyelu,Washington State,-0.48,2.77,2.30,788,-0.78,2.79,2.01,111.8,90.4,21.4,79
2023-24,All,799,Cameron Brown,Saint Joseph's,2.03,0.27,2.29,1925,2.11,-0.01,2.10,112.4,98.3,14.1,132
2023-24,All,800,Drew Fielder,Georgetown,1.32,0.97,2.29,778,2.64,0.73,3.38,108.5,101.6,6.8,-15
2023-24,All,801,Matt Rogers,American,2.27,0.02,2.29,1362,2.90,-0.28,2.63,103.2,106.0,-2.7,25
2023-24,All,802,Clark Slajchert,Penn,3.44,-1.15,2.29,1200,3.30,-0.28,3.02,111.7,107.5,4.2,27
2023-24,All,803,N.J. Benson,Missouri State,0.61,1.67,2.28,1188,1.55,1.95,3.50,105.8,96.2,9.6,37
2023-24,All,804,Cam Christie,Minnesota,2.51,-0.23,2.28,1694,2.53,0.66,3.19,115.9,101.0,14.9,50
2023-24,All,805,Chris Doherty,Northeastern,2.15,0.13,2.28,1481,1.56,0.43,1.99,107.9,106.5,1.5,3
2023-24,All,806,Jalyn McCreary,Mercer,1.37,0.91,2.28,1085,1.82,1.36,3.18,104.6,101.7,2.9,-11
2023-24,All,807,Bradley Ezewiro,Saint Louis,1.96,0.31,2.28,842,1.49,0.81,2.30,115.6,106.8,8.8,-1
2023-24,All,808,Jaylen Carey,James Madison,1.90,0.38,2.27,906,2.67,0.47,3.13,115.0,98.1,16.8,115
2023-24,All,809,Michael Rataj,Oregon State,1.42,0.85,2.27,1344,0.67,1.41,2.08,109.8,102.5,7.4,-49
2023-24,All,810,Davonte Davis,Arkansas,1.37,0.90,2.27,1469,-0.52,0.53,0.01,111.1,100.7,10.4,-13
2023-24,All,811,Jayden Epps,Georgetown,2.52,-0.25,2.27,1720,2.27,0.94,3.21,109.6,108.5,1.1,-201
2023-24,All,812,Nate Martin,Marshall,1.85,0.42,2.27,1835,3.30,0.89,4.19,102.3,101.5,0.8,-63
2023-24,All,813,Luke Goode,Illinois,2.28,-0.01,2.27,1334,2.44,0.04,2.48,121.4,97.1,24.3,169
2023-24,All,814,Colby Garland,Drake,1.66,0.60,2.27,986,1.61,0.14,1.75,114.6,96.4,18.1,111
2023-24,All,815,Sam Hoiberg,Nebraska,1.02,1.25,2.27,1156,0.67,1.08,1.76,112.6,93.8,18.8,70
2023-24,All,816,Francisco Caffaro,Santa Clara,0.72,1.54,2.26,812,2.32,0.06,2.38,106.7,93.2,13.5,18
2023-24,All,817,Dean Keeler,UC Irvine,0.56,1.71,2.26,818,-0.13,1.42,1.29,108.6,95.5,13.1,77
2023-24,All,818,Aaron Deloney,Vermont,2.77,-0.51,2.26,1442,2.98,-1.12,1.85,106.6,95.2,11.4,187
2023-24,All,819,Jalen Jackson,Fort Wayne,1.57,0.68,2.26,1887,1.26,0.66,1.92,109.0,98.9,10.1,152
2023-24,All,820,Cole Bajema,Utah,1.80,0.45,2.25,1840,1.91,0.62,2.53,114.4,95.1,19.3,128
2023-24,All,821,David Thomas,Mercer,2.62,-0.37,2.25,1126,2.64,-0.47,2.17,108.5,102.7,5.8,23
2023-24,All,822,Yann Farell,Saint Bonaventure,1.58,0.67,2.25,1462,1.34,1.16,2.49,111.9,100.6,11.3,115
2023-24,All,823,Obinna Anochili-Killen,Marshall,0.85,1.40,2.24,1650,1.16,1.16,2.33,102.9,101.1,1.8,-54
2023-24,All,824,Jordan Geronimo,Maryland,-0.28,2.52,2.24,1206,-0.56,1.96,1.40,108.3,88.4,19.9,84
2023-24,All,825,Tyrin Lawrence,Vanderbilt,1.13,1.10,2.24,1485,0.15,2.05,2.20,104.9,103.9,1.0,-203
2023-24,All,826,LeJuan Watts,Eastern Washington,2.66,-0.43,2.23,1176,1.91,0.59,2.49,116.4,106.7,9.7,67
2023-24,All,827,Quinn Slazinski,West Virginia,1.86,0.37,2.23,1586,1.98,0.53,2.51,107.7,100.4,7.3,-109
2023-24,All,828,Tamar Bates,Missouri,2.63,-0.41,2.22,1498,2.32,0.44,2.76,111.8,103.1,8.7,-73
2023-24,All,829,Colby Rogers,Wichita State,2.11,0.10,2.21,2018,2.42,0.43,2.84,106.9,99.0,7.9,-11
2023-24,All,830,Joshua O'Garro,Texas State,0.79,1.42,2.21,758,0.23,0.72,0.95,105.7,92.0,13.8,58
2023-24,All,831,Damian Dunn,Houston,0.36,1.85,2.21,1049,-0.26,0.89,0.62,114.0,82.6,31.4,200
2023-24,All,832,Sebastian Thomas,Albany,2.42,-0.22,2.20,2066,3.16,0.14,3.30,105.1,106.7,-1.6,-35
2023-24,All,833,Dusty Stromer,Gonzaga,1.01,1.19,2.20,1398,0.49,0.68,1.17,120.9,92.7,28.2,272
2023-24,All,834,Femi Odukale,New Mexico State,0.75,1.45,2.19,1202,0.46,1.78,2.23,100.6,106.0,-5.4,-97
2023-24,All,835,Jimmy Bell Jr.,Mississippi State,-0.25,2.44,2.19,938,-1.07,1.65,0.59,111.5,84.9,26.6,138
2023-24,All,836,Thomas Haugh,Florida,0.81,1.38,2.19,990,0.59,1.44,2.03,118.5,95.0,23.4,79
2023-24,All,837,Jordan Gainey,Tennessee,0.93,1.25,2.19,1158,1.33,1.23,2.56,114.5,88.6,25.9,126
2023-24,All,838,Donovan Ivory,Southern Mississippi,2.09,0.10,2.18,1220,1.77,0.07,1.85,106.0,101.9,4.1,5
2023-24,All,839,Calvin Solomon,UTEP,-0.80,2.99,2.18,1059,-2.13,1.77,-0.36,99.0,92.5,6.6,34
2023-24,All,840,Laurynas Vaistaras,Campbell,2.27,-0.09,2.18,1283,2.90,0.35,3.25,105.5,105.7,-0.1,-15
2023-24,All,841,Austin Crowley,Southern Mississippi,1.29,0.89,2.18,1759,0.96,0.51,1.48,100.5,101.6,-1.1,-59
2023-24,All,842,Adou Thiero,Kentucky,1.80,0.38,2.18,977,1.43,1.55,2.98,123.1,101.2,21.9,69
2023-24,All,843,Hayden Gray,UC San Diego,1.99,0.19,2.18,1736,2.32,0.90,3.23,111.6,104.0,7.6,131
2023-24,All,844,Alex Huibregtse,Wright State,3.48,-1.32,2.17,1840,3.18,-0.59,2.59,119.2,109.4,9.8,130
2023-24,All,845,Daniel Foster,Nevada,1.02,1.14,2.16,1250,1.06,1.18,2.24,115.8,93.7,22.1,158
2023-24,All,846,Lassina Traore,Long Beach State,1.27,0.89,2.16,1852,1.15,0.66,1.82,108.1,100.3,7.9,90
2023-24,All,847,Antrell Charlton,Fordham,0.70,1.46,2.16,1620,0.93,1.25,2.18,101.1,97.2,3.9,-26
2023-24,All,848,Andrei Savrasov,Duquesne,0.43,1.72,2.16,550,1.14,0.88,2.03,103.1,90.7,12.5,17
2023-24,All,849,German Plotnikov,Hofstra,1.68,0.47,2.16,1023,1.52,-0.21,1.31,114.5,96.6,17.9,143
2023-24,All,850,Justin Wilson,Northwestern State,0.84,1.32,2.15,1020,1.39,0.08,1.47,100.4,100.1,0.4,-11
2023-24,All,851,Nikita Konstantynovskyi,Monmouth,0.86,1.29,2.15,1328,1.01,0.86,1.87,109.2,98.1,11.1,94
2023-24,All,852,Jacob Crews,Tennessee-Martin,2.84,-0.69,2.15,1768,3.67,-0.62,3.05,108.3,104.2,4.2,55
2023-24,All,853,Bryant Selebangue,Arizona State,0.70,1.44,2.14,878,0.20,0.77,0.97,105.0,93.0,12.0,-6
2023-24,All,854,Dailyn Swain,Xavier,0.16,1.99,2.14,986,0.95,2.32,3.26,107.5,93.9,13.6,-11
2023-24,All,855,Quion Williams,Oklahoma State,1.21,0.93,2.14,1539,1.24,1.17,2.41,108.9,99.3,9.7,-36
2023-24,All,856,Jamarii Thomas,Norfolk State,1.62,0.51,2.13,1633,2.80,0.11,2.91,101.7,101.0,0.7,38
2023-24,All,857,Michael Green III,James Madison,1.92,0.21,2.13,1348,1.18,-0.61,0.57,117.0,94.9,22.1,324
2023-24,All,858,Tre Jackson,Western Carolina,1.84,0.29,2.13,1664,1.30,-0.57,0.72,108.3,97.6,10.7,123
2023-24,All,859,Will Johnston,Loyola Marymount,3.18,-1.06,2.13,1427,2.27,-0.59,1.68,112.4,105.1,7.3,17
2023-24,All,860,Kendall Blue,St. Thomas (MN),1.64,0.48,2.12,1404,1.08,-0.12,0.97,110.9,99.1,11.8,194
2023-24,All,861,Dion Brown,UMBC,2.18,-0.06,2.12,1920,2.40,0.08,2.48,104.5,105.7,-1.2,-40
2023-24,All,862,Jamiya Neal,Arizona State,0.38,1.72,2.10,1852,0.76,1.49,2.26,102.9,94.5,8.4,-102
2023-24,All,863,Caleb Fields,Arkansas State,3.14,-1.05,2.10,1944,3.13,-0.53,2.59,114.9,105.9,9.0,103
2023-24,All,864,Antwann Jones,UCF,1.86,0.23,2.09,533,0.41,-0.15,0.26,115.0,93.1,22.0,45
2023-24,All,865,CJ Huntley,Appalachian State,2.10,-0.00,2.09,1264,1.58,0.44,2.01,110.4,98.2,12.2,119
2023-24,All,866,Sincere Parker,Saint Louis,2.26,-0.16,2.09,571,2.98,0.79,3.77,111.0,109.1,2.0,-23
2023-24,All,867,Jordan Derkack,Merrimack,-0.18,2.27,2.09,1717,0.07,0.59,0.66,98.1,91.5,6.6,152
2023-24,All,868,Jemarl Baker Jr.,New Mexico,1.12,0.97,2.09,1048,1.72,-0.55,1.17,111.2,88.2,23.0,136
2023-24,All,869,Rondel Walker,North Texas,0.21,1.88,2.09,826,0.10,1.25,1.35,110.1,91.9,18.2,33
2023-24,All,870,Jacco Fritz,Hofstra,0.72,1.37,2.09,1334,0.86,0.91,1.77,107.3,96.1,11.2,78
2023-24,All,871,Chris Bell,Syracuse,1.84,0.25,2.08,1524,2.01,0.80,2.80,109.6,98.3,11.3,-16
2023-24,All,872,Elijah Saunders,San Diego State,0.92,1.17,2.08,1213,1.41,0.79,2.20,113.7,89.6,24.1,122
2023-24,All,873,Jayden Ndjigue,Massachusetts,1.45,0.63,2.08,1316,2.17,1.15,3.33,113.5,98.3,15.3,126
2023-24,All,874,Jaden Seymour,East Tennessee State,0.82,1.26,2.08,1790,1.55,1.30,2.85,102.1,98.6,3.5,-1
2023-24,All,875,Alex Schumacher,Seattle,0.97,1.10,2.07,1948,1.91,0.35,2.26,104.2,95.7,8.5,118
2023-24,All,876,Houston Mallette,Pepperdine,2.18,-0.11,2.07,1586,2.39,-0.04,2.35,104.9,104.8,0.1,-95
2023-24,All,877,Ricardo Wright,SMU,2.12,-0.05,2.07,776,2.66,-0.52,2.14,117.3,94.2,23.2,144
2023-24,All,878,Le'Tre Darthard,Oklahoma,1.61,0.45,2.06,1324,0.75,-0.28,0.47,113.7,94.4,19.3,96
2023-24,All,879,Mawot Mag,Rutgers,-0.14,2.20,2.06,806,-0.82,0.64,-0.18,101.7,85.3,16.4,-12
2023-24,All,880,Tyrell Ward,LSU,2.40,-0.35,2.05,1202,2.07,0.80,2.86,112.6,101.9,10.7,-27
2023-24,All,881,Kinyon Hodges,Tennessee State,0.97,1.08,2.05,1482,0.61,1.46,2.07,102.5,102.2,0.3,-8
2023-24,All,882,Brandon Garrison,Oklahoma State,0.02,2.02,2.04,1228,1.02,2.43,3.45,104.6,99.0,5.7,-89
2023-24,All,883,Tomiwa Sulaiman,Towson,1.11,0.92,2.03,974,1.67,0.57,2.23,106.6,94.6,12.0,31
2023-24,All,884,Blue Cain,Georgia,1.12,0.91,2.03,1378,0.40,0.99,1.39,110.7,96.8,13.9,12
2023-24,All,885,Brandon Whitney,Montana,2.98,-0.94,2.03,1778,2.70,-0.83,1.88,113.3,105.2,8.1,124
2023-24,All,886,Isaiah Jones,Oakland,1.60,0.43,2.03,1074,1.94,0.63,2.57,111.2,98.3,12.8,54
2023-24,All,887,Arturo Dean,Florida International,-0.59,2.62,2.03,1594,-0.83,2.49,1.66,100.9,100.8,0.1,-31
2023-24,All,888,Braxton Meah,Washington,-0.36,2.38,2.02,950,-0.32,1.73,1.41,107.1,92.6,14.5,-17
2023-24,All,889,Marques Warrick,Northern Kentucky,2.26,-0.24,2.01,1978,1.60,-0.71,0.89,104.8,99.3,5.5,39
2023-24,All,890,Alonzo Gaffney,Arizona State,-0.25,2.26,2.01,1448,-0.45,2.44,1.99,104.0,94.5,9.5,-56
2023-24,All,891,Ethan Price,Eastern Washington,1.90,0.11,2.01,1393,1.85,0.45,2.30,111.9,104.9,7.0,39
2023-24,All,892,Josh Vazquez,Montana,1.81,0.19,2.01,1530,1.80,-0.12,1.68,114.4,103.7,10.8,157
2023-24,All,893,Miles Brewster,Boston University,0.66,1.34,2.00,1469,2.41,0.57,2.98,96.4,97.7,-1.3,12
2023-24,All,894,Sean Bairstow,VCU,1.40,0.59,2.00,1379,0.93,-0.39,0.54,110.5,93.6,16.9,95
2023-24,All,895,Jacob Groves,Virginia,1.80,0.20,2.00,1060,2.50,0.49,2.99,107.8,93.3,14.5,48
2023-24,All,896,Jackson Price,Marist,1.07,0.93,2.00,862,1.04,-0.66,0.38,102.8,91.0,11.8,112
2023-24,All,897,Chaz Lanier,North Florida,2.86,-0.87,2.00,1719,4.02,-0.07,3.95,105.6,108.2,-2.6,-72
2023-24,All,898,Dischon Thomas,Montana,1.66,0.34,2.00,1574,1.88,0.57,2.45,111.1,105.4,5.8,81
2023-24,All,899,Dola Adebayo,Mount St. Mary's,0.74,1.25,1.98,1165,1.07,0.85,1.92,105.4,97.5,7.9,99
2023-24,All,900,Seth Trimble,North Carolina,1.40,0.58,1.98,1053,1.09,0.14,1.23,119.5,92.3,27.2,105
2023-24,All,901,Keyshawn Hall,George Mason,1.41,0.57,1.98,1414,2.03,1.04,3.07,109.2,97.9,11.3,74
2023-24,All,902,Justin Hohn,UC Irvine,1.28,0.69,1.98,1582,1.26,-0.50,0.77,112.1,94.4,17.7,203
2023-24,All,903,Ty Johnson,UC Davis,1.02,0.96,1.98,1598,1.17,0.83,2.00,105.3,98.7,6.6,67
2023-24,All,904,Kaleb Higgins,Cal State Bakersfield,2.64,-0.66,1.98,1600,2.90,-0.52,2.39,102.5,102.5,-0.0,-3
2023-24,All,905,Jamichael Davis,Rutgers,-0.56,2.53,1.97,1224,-0.60,1.28,0.68,101.1,84.5,16.6,19
2023-24,All,906,Rashaun Agee,Bowling Green,0.81,1.16,1.96,1450,2.38,0.69,3.07,101.6,101.2,0.4,22
2023-24,All,907,Peter Filipovity,Maine,1.01,0.95,1.96,1458,2.13,0.42,2.55,98.8,95.6,3.2,-6
2023-24,All,908,Josh Pierre-Louis,UC Santa Barbara,1.45,0.50,1.95,1524,0.82,1.01,1.84,108.1,106.1,2.0,-5
2023-24,All,909,Learic Davis,Milwaukee,0.35,1.60,1.95,578,0.32,0.60,0.92,112.3,96.4,15.8,49
2023-24,All,910,Kalil Thomas,Morehead State,2.13,-0.18,1.95,1640,2.60,-0.43,2.17,109.7,99.2,10.5,128
2023-24,All,911,Troy D'Amico,Southern Illinois,1.65,0.29,1.94,1663,2.07,-0.15,1.92,109.0,99.0,9.9,93
2023-24,All,912,Damon Nicholas Jr.,Sam Houston State,1.05,0.89,1.94,1361,0.71,0.16,0.88,106.2,98.2,8.0,28
2023-24,All,913,Kobe Elvis,Dayton,1.65,0.29,1.94,1556,1.94,-0.12,1.82,115.2,94.0,21.2,164
2023-24,All,914,Chendall Weaver,Texas,2.01,-0.08,1.93,1076,2.04,0.65,2.68,114.1,96.4,17.7,8
2023-24,All,915,Kijani Wright,USC,1.32,0.60,1.92,566,0.43,-0.69,-0.26,114.5,94.1,20.5,44
2023-24,All,916,Dane Erikstrup,Eastern Washington,1.67,0.25,1.92,1002,2.16,0.69,2.86,112.4,105.1,7.2,42
2023-24,All,917,Drew Thelwell,Morehead State,1.89,0.02,1.92,1730,2.29,-0.13,2.16,110.6,98.7,11.9,170
2023-24,All,918,Garrett Hien,Furman,1.31,0.61,1.91,1098,1.00,0.49,1.49,111.2,101.7,9.5,54
2023-24,All,919,DeShawn Harris-Smith,Maryland,0.32,1.59,1.91,1620,-0.13,0.92,0.79,108.5,90.1,18.4,97
2023-24,All,920,Brycen Goodine,Fairfield,2.89,-0.99,1.90,1334,3.39,-1.23,2.17,111.1,104.6,6.6,92
2023-24,All,921,Jaxson Baker,New Hampshire,1.39,0.51,1.90,1706,1.39,0.09,1.48,101.5,99.2,2.3,-13
2023-24,All,922,AK Okereke,Cornell,1.43,0.47,1.90,895,1.98,-0.30,1.69,113.2,98.2,15.0,68
2023-24,All,923,Anthony Pritchard,Central Michigan,0.65,1.24,1.90,1543,1.19,0.89,2.08,97.7,99.8,-2.1,-65
2023-24,All,924,CJ Noland,North Texas,0.97,0.92,1.89,1132,0.91,0.88,1.79,111.7,94.4,17.3,78
2023-24,All,925,Josiah Lake II,Oregon State,1.88,0.01,1.89,740,2.48,0.83,3.31,107.7,102.9,4.8,-29
2023-24,All,926,Devin Royal,Ohio State,0.59,1.30,1.89,626,-0.10,0.46,0.36,113.4,92.2,21.1,64
2023-24,All,927,Dezi Jones,Austin Peay,2.78,-0.89,1.88,1639,2.52,0.31,2.83,109.1,110.4,-1.3,-36
2023-24,All,928,Scotty Middleton,Ohio State,0.73,1.16,1.88,770,-0.01,-0.22,-0.23,114.1,90.9,23.2,97
2023-24,All,929,Alex Timmerman,Winthrop,1.08,0.80,1.88,897,0.49,-0.65,-0.16,107.3,97.3,9.9,59
2023-24,All,930,Deyton Albury,Queens,0.81,1.07,1.88,1644,1.26,1.30,2.56,104.7,104.1,0.6,-28
