year,conference,rank,player_name,team,obpr,dbpr,bpr,poss,box_obpr,box_dbpr,box_bpr,adj_team_off_eff,adj_team_def_eff,adj_team_eff_margin,plus_minus
2022-23,All,603,Jay Pal,Campbell,1.99,0.77,2.76,1510,1.73,0.80,2.53,107.7,101.7,6.0,65
2022-23,All,604,Andre Curbelo,St. John's,1.07,1.69,2.76,1330,0.80,1.43,2.22,108.0,92.9,15.1,85
2022-23,All,605,John Poulakidas,Yale,2.27,0.48,2.76,1434,2.33,-0.21,2.12,111.4,91.9,19.4,201
2022-23,All,606,Jakorie Smith,Tarleton State,1.25,1.50,2.75,985,0.87,1.29,2.16,105.2,93.8,11.5,102
2022-23,All,607,Michael O'Connell,Stanford,1.15,1.60,2.75,1424,1.17,-0.01,1.16,110.2,91.0,19.2,120
2022-23,All,608,Tyreek Scott-Grayson,Old Dominion,2.07,0.68,2.75,1398,2.35,1.14,3.49,103.0,98.5,4.5,13
2022-23,All,609,Jayden Nunn,VCU,0.75,2.00,2.75,1721,0.90,1.23,2.13,104.7,87.4,17.3,184
2022-23,All,610,Terrell Burden,Kennesaw State,0.92,1.82,2.74,1739,0.91,1.17,2.08,105.2,91.1,14.2,178
2022-23,All,611,Latrell Jossell,Stephen F. Austin,2.81,-0.07,2.74,1291,2.35,-0.48,1.87,106.7,97.6,9.1,95
2022-23,All,612,Andrei Savrasov,Georgia Southern,1.52,1.22,2.74,1436,2.20,0.60,2.80,99.8,94.5,5.4,14
2022-23,All,613,Tobias Cameron,Abilene Christian,1.86,0.88,2.74,1198,1.88,0.76,2.64,102.9,98.6,4.2,1
2022-23,All,614,Dain Dainja,Illinois,0.11,2.63,2.74,1174,1.44,2.10,3.54,105.2,87.3,17.8,89
2022-23,All,615,Nimari Burnett,Alabama,1.75,0.98,2.74,709,0.86,-0.16,0.70,118.4,86.4,32.0,138
2022-23,All,616,Chris Brandon,Northern Kentucky,0.85,1.89,2.73,1580,0.81,1.60,2.41,104.4,93.8,10.6,96
2022-23,All,617,Michael Graham,Loyola Marymount,1.02,1.71,2.73,782,0.03,1.59,1.62,109.9,99.1,10.7,29
2022-23,All,618,Nick Davidson,Nevada,1.05,1.67,2.73,924,0.80,0.76,1.56,111.0,90.5,20.5,88
2022-23,All,619,Jalen Graham,Arkansas,0.93,1.79,2.72,514,-0.10,0.94,0.83,114.8,89.9,24.9,70
2022-23,All,620,Obinna Anochili-Killen,Marshall,0.50,2.22,2.72,1434,0.35,1.22,1.58,111.3,92.0,19.3,208
2022-23,All,621,Clifton Moore,Providence,1.01,1.70,2.71,736,0.68,1.44,2.11,112.4,94.9,17.5,79
2022-23,All,622,Jemarl Baker Jr.,Fresno State,1.83,0.88,2.71,1406,1.74,0.33,2.07,104.5,94.6,9.9,25
2022-23,All,623,Luke O'Brien,Colorado,1.20,1.50,2.71,1325,1.26,1.06,2.32,105.0,90.2,14.8,40
2022-23,All,624,Al-Amir Dawes,Seton Hall,1.37,1.33,2.71,1712,1.37,0.46,1.83,103.9,87.1,16.8,71
2022-23,All,625,Keylan Boone,Pacific,2.05,0.66,2.71,1054,2.69,0.30,2.99,105.9,102.3,3.6,-32
2022-23,All,626,Rudi Williams,BYU,2.70,0.01,2.70,1348,3.18,0.42,3.60,106.3,96.2,10.1,42
2022-23,All,627,Jaylon Scott,College of Charleston,0.39,2.31,2.70,1662,0.87,0.77,1.63,107.9,88.1,19.8,315
2022-23,All,628,Jermaine Couisnard,Oregon,1.95,0.75,2.70,894,1.91,0.11,2.02,114.2,93.3,20.9,64
2022-23,All,629,Matt Allocco,Princeton,2.09,0.60,2.69,1764,1.94,0.15,2.09,109.2,93.5,15.7,189
2022-23,All,630,Flo Thamba,Baylor,0.79,1.89,2.68,1240,0.17,0.85,1.02,117.8,92.2,25.6,143
2022-23,All,631,Jalen Gaffney,Florida Atlantic,1.15,1.52,2.68,1406,0.26,-0.38,-0.12,112.4,86.2,26.2,258
2022-23,All,632,Caleb Mills,Florida State,2.14,0.54,2.68,1631,2.00,2.05,4.05,106.6,105.6,1.0,-170
2022-23,All,633,Jadon Jones,Long Beach State,1.38,1.29,2.67,1356,1.44,1.13,2.57,101.4,98.4,2.9,15
2022-23,All,634,Darius Quisenberry,Fordham,2.54,0.13,2.67,1992,2.87,-0.46,2.41,103.5,93.9,9.6,139
2022-23,All,635,Yor Anei,DePaul,0.17,2.50,2.67,594,-0.70,1.64,0.95,106.5,95.4,11.1,-14
2022-23,All,636,Dawson Baker,UC Irvine,2.25,0.41,2.66,1634,1.80,-0.72,1.08,109.0,93.7,15.3,224
2022-23,All,637,Devin Tillis,UC Irvine,1.48,1.18,2.66,1244,1.54,0.31,1.86,107.8,92.7,15.1,194
2022-23,All,638,Osborn Shema,Iona,1.38,1.28,2.66,1528,1.70,0.95,2.66,110.7,91.7,19.0,274
2022-23,All,639,Samuell Williamson,SMU,1.52,1.13,2.66,1713,1.14,1.93,3.08,104.8,99.7,5.2,-78
2022-23,All,640,Shiloh Robinson,Liberty,1.30,1.35,2.65,1146,1.19,0.40,1.58,113.8,90.4,23.4,196
2022-23,All,641,Enoch Cheeks,Robert Morris,0.72,1.93,2.65,1668,0.87,2.38,3.25,99.7,97.7,2.0,14
2022-23,All,642,Malek Green,Youngstown State,2.36,0.29,2.65,1590,1.32,-0.17,1.15,116.1,99.9,16.2,254
2022-23,All,643,Mady Sissoko,Michigan State,-0.12,2.77,2.65,1188,-0.13,2.08,1.95,111.7,85.7,26.0,115
2022-23,All,644,David N'Guessan,Kansas State,0.75,1.89,2.64,990,1.93,0.61,2.54,108.4,86.8,21.7,79
2022-23,All,645,Drew Friberg,Belmont,3.17,-0.53,2.64,1706,3.02,-0.60,2.41,112.1,100.2,11.9,178
2022-23,All,646,Wooga Poplar,Miami (Fla.),2.15,0.48,2.63,1472,2.17,1.56,3.72,120.8,97.4,23.5,146
2022-23,All,647,K.D. Johnson,Auburn,1.57,1.05,2.63,1260,0.64,0.69,1.33,110.6,92.6,18.1,50
2022-23,All,648,Keshad Johnson,San Diego State,0.92,1.69,2.62,1420,1.68,1.06,2.75,105.7,86.1,19.6,70
2022-23,All,649,JJ Romer Rosario,East Texas A&M,2.59,0.02,2.62,998,1.58,-0.26,1.32,110.8,102.2,8.6,106
2022-23,All,650,Jerome Hunter,Xavier,1.75,0.86,2.61,1370,2.82,0.48,3.31,116.1,93.4,22.7,92
2022-23,All,651,Brandon Stroud,Kennesaw State,0.14,2.46,2.60,1471,0.27,1.60,1.86,104.5,90.2,14.3,138
2022-23,All,652,Ryan Dunn,Virginia,-0.17,2.77,2.60,621,-1.13,1.98,0.85,111.9,83.0,29.0,102
2022-23,All,653,Brandon Johnson,East Carolina,2.05,0.55,2.60,1806,2.90,1.05,3.96,101.5,100.5,1.0,-83
2022-23,All,654,Isaac Jones,Idaho,2.13,0.47,2.60,1580,2.66,0.64,3.30,102.6,105.4,-2.8,-30
2022-23,All,655,Kylan Boswell,Arizona,2.57,0.03,2.60,970,2.28,0.17,2.45,116.4,96.1,20.3,94
2022-23,All,656,Eli Lawrence,Middle Tennessee,1.60,0.99,2.60,1530,2.14,0.95,3.08,105.5,95.5,9.9,42
2022-23,All,657,Jayden Pierre,Providence,2.18,0.42,2.60,628,2.57,-0.36,2.21,113.4,93.0,20.4,82
2022-23,All,658,Great Osobor,Montana State,0.38,2.21,2.59,1047,-0.21,1.37,1.16,105.8,91.9,13.9,135
2022-23,All,659,Dillon Mitchell,Texas,0.29,2.30,2.59,1174,0.38,0.81,1.19,108.7,84.5,24.2,103
2022-23,All,660,Andrej Jakimovski,Washington State,1.61,0.98,2.59,976,0.91,0.34,1.25,112.0,92.9,19.1,52
2022-23,All,661,Justin Wright,North Carolina Central,1.87,0.71,2.58,1564,1.47,-0.40,1.07,103.2,93.2,10.1,128
2022-23,All,662,Kenny Dye,Queens,2.76,-0.18,2.58,1884,2.68,-0.14,2.54,107.8,102.0,5.7,74
2022-23,All,663,Brandon Angel,Stanford,2.27,0.32,2.58,1407,3.15,0.61,3.76,110.3,96.6,13.7,32
2022-23,All,664,Kai Huntsberry,North Texas,1.93,0.65,2.58,1734,1.76,0.25,2.01,111.6,90.5,21.0,234
2022-23,All,665,Josh Cohen,Saint Francis (PA),3.22,-0.64,2.58,1634,3.69,-0.06,3.63,101.2,109.8,-8.6,-112
2022-23,All,666,Jayden Taylor,Butler,0.08,2.49,2.57,1630,-0.23,1.50,1.27,102.6,89.3,13.2,-1
2022-23,All,667,Dug McDaniel,Michigan,1.90,0.68,2.57,1747,1.32,0.94,2.26,112.4,93.5,18.9,85
2022-23,All,668,Ithiel Horton,UCF,1.51,1.06,2.57,1769,1.82,0.47,2.28,108.4,89.4,19.0,175
2022-23,All,669,Lynn Kidd,Virginia Tech,1.36,1.20,2.57,702,1.85,0.77,2.62,113.5,94.0,19.5,60
2022-23,All,670,Jacob Grandison,Duke,2.67,-0.11,2.57,933,2.82,0.09,2.91,111.5,95.1,16.4,55
2022-23,All,671,Keion Brooks Jr.,Washington,1.00,1.56,2.56,1838,0.49,1.27,1.76,103.5,93.6,9.9,-36
2022-23,All,672,Dariq Whitehead,Duke,1.27,1.28,2.56,956,1.28,0.77,2.06,108.9,91.7,17.2,54
2022-23,All,673,Keondre Kennedy,UNC Greensboro,1.34,1.21,2.55,1506,1.45,0.89,2.34,103.7,91.6,12.1,119
2022-23,All,674,Giovanni Santiago,Kent State,1.26,1.29,2.55,997,0.93,-0.42,0.52,104.7,84.0,20.7,143
2022-23,All,675,Zack Austin,High Point,1.37,1.18,2.55,1565,1.57,1.98,3.54,100.3,105.0,-4.7,-92
2022-23,All,676,Ian Schieffelin,Clemson,1.27,1.27,2.55,1140,1.57,0.42,1.99,110.7,91.1,19.6,121
2022-23,All,677,Oliver Lynch-Daniels,Colgate,3.05,-0.51,2.54,1705,3.07,-0.89,2.18,114.6,99.3,15.3,267
2022-23,All,678,Dane Goodwin,Notre Dame,2.61,-0.08,2.54,1862,1.65,0.71,2.36,108.1,102.8,5.4,-72
2022-23,All,679,Carlos Stewart,Santa Clara,1.89,0.64,2.53,1826,2.15,1.25,3.39,110.0,97.3,12.8,100
2022-23,All,680,Jubrile Belo,Montana State,0.56,1.98,2.53,1378,0.18,0.81,0.99,103.1,92.1,11.0,105
2022-23,All,681,AJ Brown,Ohio,2.59,-0.06,2.53,922,1.97,-0.21,1.76,115.6,99.9,15.7,112
2022-23,All,682,Devontae Blanton,Eastern Kentucky,2.36,0.17,2.53,1864,2.75,0.05,2.79,104.9,97.6,7.3,34
2022-23,All,683,Alex Gross,Morehead State,-0.05,2.57,2.52,1212,0.65,1.91,2.56,100.2,94.0,6.2,59
2022-23,All,684,Noah Freidel,James Madison,1.87,0.65,2.52,1329,0.87,-0.40,0.47,109.6,91.3,18.3,223
2022-23,All,685,Matt Veretto,Vermont,2.95,-0.43,2.52,1212,3.05,0.35,3.39,112.6,99.8,12.8,124
2022-23,All,686,Tristan Enaruna,Cleveland State,1.75,0.77,2.52,1788,2.48,0.65,3.12,105.4,99.2,6.1,53
2022-23,All,687,Roddy Gayle Jr.,Ohio State,1.50,1.01,2.51,944,0.74,1.42,2.16,114.3,96.0,18.2,9
2022-23,All,688,Brevin Galloway,Clemson,2.01,0.50,2.51,1591,1.79,0.34,2.13,113.0,93.9,19.0,163
2022-23,All,689,Colin Porter,Liberty,1.68,0.83,2.51,1530,1.59,0.42,2.01,112.7,92.9,19.8,261
2022-23,All,690,Devan Cambridge,Arizona State,1.34,1.17,2.51,1703,1.84,0.84,2.67,107.3,90.2,17.1,97
2022-23,All,691,Dawson Garcia,Minnesota,2.06,0.45,2.51,1335,2.39,1.44,3.83,102.7,102.3,0.4,-154
2022-23,All,692,Ty Rodgers,Illinois,0.82,1.67,2.49,991,0.32,0.86,1.19,110.0,88.0,22.0,110
2022-23,All,693,Malcolm Dandridge,Memphis,-0.19,2.69,2.49,514,-0.62,1.09,0.47,114.4,88.8,25.6,66
2022-23,All,694,Drake Allen,Southern Utah,0.94,1.55,2.49,1868,0.96,1.35,2.32,107.2,96.5,10.7,85
2022-23,All,695,DJ Burns,Murray State,2.14,0.35,2.49,1308,2.29,-0.40,1.88,106.5,101.6,4.9,13
2022-23,All,696,Tyreese Davis,Eastern Washington,2.74,-0.25,2.49,1524,2.38,-0.09,2.30,112.2,102.0,10.2,98
2022-23,All,697,Matt Rogers,American,2.45,0.03,2.48,1392,2.86,0.74,3.59,102.2,102.9,-0.7,11
2022-23,All,698,Takal Molson,James Madison,1.03,1.45,2.48,1433,0.73,0.74,1.47,108.4,92.5,15.9,183
2022-23,All,699,Javon Ruffin,Colorado,1.27,1.21,2.48,626,1.66,0.31,1.97,107.7,88.2,19.5,61
2022-23,All,700,Marques Warrick,Northern Kentucky,2.61,-0.13,2.48,1847,2.80,-0.05,2.74,102.6,95.1,7.5,70
2022-23,All,701,Mezie Offurum,James Madison,1.02,1.46,2.48,1321,0.99,-0.04,0.95,107.3,91.0,16.3,125
2022-23,All,702,A.J. Staton-McCray,Samford,0.92,1.56,2.47,1094,0.87,1.30,2.17,110.4,96.1,14.3,63
2022-23,All,703,Miles Kelly,Georgia Tech,2.18,0.28,2.46,1702,2.09,0.17,2.26,107.1,97.7,9.4,0
2022-23,All,704,RaeQuan Battle,Montana State,1.67,0.79,2.46,1710,1.22,0.30,1.51,106.1,93.9,12.2,132
2022-23,All,705,Abdoul Karim Coulibaly,UMass Lowell,1.47,0.99,2.45,1286,0.82,0.31,1.12,110.5,95.5,15.0,196
2022-23,All,706,Caden Pierce,Princeton,0.97,1.48,2.45,1614,1.19,0.63,1.82,108.5,92.5,16.0,162
2022-23,All,707,Ian Martinez,Maryland,0.51,1.94,2.45,1001,0.82,0.77,1.60,108.4,88.7,19.7,46
2022-23,All,708,Felix Okpara,Ohio State,0.89,1.55,2.45,876,0.41,2.11,2.51,114.8,96.1,18.7,25
2022-23,All,709,Max Martz,Penn,2.87,-0.43,2.45,1431,2.74,-0.32,2.42,110.5,100.5,10.0,92
2022-23,All,710,Kamdyn Curfman,Marshall,3.14,-0.69,2.44,2018,3.05,-1.04,2.01,112.4,95.0,17.4,286
2022-23,All,711,Calvin Solomon,UTEP,-0.38,2.82,2.44,1480,-0.43,2.03,1.60,97.8,91.4,6.4,14
2022-23,All,712,Sam Vinson,Northern Kentucky,0.72,1.72,2.44,1626,1.70,1.39,3.09,100.5,93.6,6.8,57
2022-23,All,713,Eric Hunter Jr.,Butler,1.20,1.23,2.43,1770,0.38,1.56,1.93,103.8,94.4,9.5,-62
2022-23,All,714,Julian Larry,Indiana State,1.64,0.80,2.43,1583,1.85,-0.10,1.75,109.4,96.0,13.3,188
2022-23,All,715,DeAndre Dishman,Middle Tennessee,1.39,1.04,2.43,1446,1.27,1.36,2.63,107.1,96.9,10.1,46
2022-23,All,716,Jason Spurgin,Southern Utah,1.51,0.91,2.43,1704,0.70,0.97,1.67,109.6,98.1,11.5,83
2022-23,All,717,Andrew Welage,Wright State,2.28,0.15,2.43,907,1.46,-0.75,0.70,111.1,96.1,14.9,135
2022-23,All,718,Brandon Johns Jr.,VCU,0.34,2.08,2.42,1635,0.05,0.98,1.03,106.2,85.1,21.1,227
2022-23,All,719,Sean Bairstow,Utah State,1.67,0.75,2.42,1851,1.79,0.42,2.21,115.6,93.0,22.6,231
2022-23,All,720,Damon Nicholas Jr.,Sam Houston State,0.93,1.49,2.42,578,0.37,-0.29,0.08,109.4,85.1,24.3,111
2022-23,All,721,Ques Glover,Samford,2.19,0.22,2.42,758,0.97,-0.97,0.00,111.0,94.7,16.3,126
2022-23,All,722,Trendon Hankerson,Akron,1.13,1.28,2.42,1698,0.92,0.59,1.51,109.5,95.1,14.5,184
2022-23,All,723,Jabri Abdur-Rahim,Georgia,2.28,0.13,2.41,1002,1.97,0.10,2.07,107.5,98.2,9.3,23
2022-23,All,724,Makhel Mitchell,Arkansas,-0.44,2.85,2.41,662,-0.33,2.50,2.16,106.8,86.4,20.4,11
2022-23,All,725,CJ Fredrick,Kentucky,2.69,-0.29,2.40,1023,1.91,-1.15,0.76,114.9,92.4,22.5,126
2022-23,All,726,Zeke Mayo,South Dakota State,1.51,0.89,2.40,1886,1.57,0.84,2.41,102.3,97.5,4.8,10
2022-23,All,727,Chris Doherty,Northeastern,2.24,0.17,2.40,966,2.01,0.32,2.32,101.2,105.6,-4.5,-35
2022-23,All,728,Trevin Dorius,Utah State,-0.01,2.41,2.40,822,0.10,1.80,1.89,114.2,89.3,24.8,103
2022-23,All,729,Matthew Marsh,Wake Forest,2.57,-0.17,2.40,952,1.91,-0.26,1.65,118.3,98.8,19.5,73
2022-23,All,730,Malik Miller,Morgan State,0.86,1.54,2.40,918,0.49,1.01,1.50,97.1,97.6,-0.5,-44
2022-23,All,731,Ville Tahvanainen,Bradley,1.87,0.52,2.40,1206,1.86,-0.69,1.17,107.4,88.7,18.7,187
2022-23,All,732,Tyler Thomas,Hofstra,2.44,-0.05,2.40,1945,2.59,-0.26,2.33,108.6,95.7,13.0,169
2022-23,All,733,Bubba Parham,Samford,2.37,0.02,2.39,1498,1.86,-0.22,1.64,110.9,98.3,12.7,134
2022-23,All,734,Mysta Goodloe,South Carolina Upstate,0.94,1.45,2.39,927,0.50,1.19,1.68,102.7,93.8,8.9,86
2022-23,All,735,Chaunce Jenkins,Old Dominion,1.74,0.65,2.39,1565,2.39,0.73,3.13,102.2,96.5,5.6,26
2022-23,All,736,Chandler Lawson,Memphis,0.66,1.73,2.38,1252,0.46,1.17,1.63,111.3,89.4,21.9,127
2022-23,All,737,Jahlil White,Temple,0.26,2.12,2.38,1258,0.21,1.36,1.57,105.2,93.9,11.3,-14
2022-23,All,738,Dre Davis,Seton Hall,1.85,0.53,2.38,724,1.63,0.49,2.11,108.4,94.5,13.9,17
2022-23,All,739,Braden Norris,Loyola Chicago,2.57,-0.19,2.37,1949,2.00,-0.37,1.63,100.9,102.5,-1.7,-115
2022-23,All,740,Walter Ellis,Grand Canyon,2.34,0.03,2.37,758,2.10,-0.31,1.79,114.0,100.5,13.5,59
2022-23,All,741,Shemarri Allen,Missouri-Kansas City,0.92,1.46,2.37,1542,1.52,1.54,3.06,96.5,98.6,-2.0,-72
2022-23,All,742,Maliq Brown,Syracuse,2.07,0.30,2.36,988,1.86,0.80,2.66,114.4,99.5,14.9,59
2022-23,All,743,Demetric Horton,North Carolina A&T,2.09,0.27,2.36,1780,2.08,0.78,2.86,98.0,104.9,-7.0,-164
2022-23,All,744,Gibson Jimerson,Saint Louis,2.88,-0.52,2.36,1922,2.68,-0.66,2.01,109.4,96.7,12.7,94
2022-23,All,745,Symir Torrence,Syracuse,2.17,0.18,2.35,576,0.67,0.19,0.86,110.8,96.6,14.2,36
2022-23,All,746,Joshua Lusane,Campbell,1.48,0.86,2.35,1122,0.87,1.11,1.98,106.2,101.8,4.4,59
2022-23,All,747,Jordan Minor,Merrimack,-0.45,2.79,2.34,1411,-0.42,1.83,1.41,91.6,91.3,0.3,89
2022-23,All,748,Brendan Medley-Bacon,North Carolina Central,0.70,1.64,2.34,1302,1.44,0.27,1.70,101.7,91.8,9.9,102
2022-23,All,749,Mekhi Lairy,Miami (OH),3.37,-1.03,2.34,1814,3.17,-0.01,3.17,104.8,108.2,-3.4,-91
2022-23,All,750,Ibrahima Diallo,San Jose State,-0.90,3.24,2.34,946,0.47,3.67,4.14,104.8,92.5,12.3,20
2022-23,All,751,Riley Miller,St. Thomas (MN),3.45,-1.11,2.34,1596,2.66,-1.12,1.54,108.4,102.1,6.3,103
2022-23,All,752,Gideon George,BYU,0.40,1.94,2.34,1538,0.54,1.68,2.22,106.0,91.4,14.6,82
2022-23,All,753,JaCobi Wood,Murray State,2.18,0.15,2.34,1914,2.32,0.67,2.99,104.5,103.0,1.5,-53
2022-23,All,754,Luke Frampton,Western Kentucky,2.70,-0.37,2.33,909,2.52,-0.77,1.75,107.5,95.5,12.0,58
2022-23,All,755,Desi Sills,Kansas State,1.54,0.79,2.32,1798,1.44,0.95,2.38,112.0,93.2,18.8,109
2022-23,All,756,Jr. Clay,Tennessee State,2.32,0.01,2.32,1763,2.25,0.42,2.67,102.8,105.1,-2.3,17
2022-23,All,757,Ishmael Leggett,Rhode Island,1.87,0.45,2.32,1830,2.48,0.64,3.12,97.5,99.1,-1.6,-95
2022-23,All,758,Greg Dolan,Cornell,2.85,-0.54,2.31,1442,3.64,-0.23,3.41,109.1,102.1,7.1,29
2022-23,All,759,Marcus Foster,Furman,1.62,0.69,2.31,1704,1.25,0.36,1.61,114.0,97.4,16.6,220
2022-23,All,760,Blake Preston,Liberty,1.07,1.24,2.31,934,1.56,0.43,1.98,109.6,91.9,17.7,131
2022-23,All,761,Matthew Schner,Lipscomb,2.28,0.03,2.31,1210,0.95,0.08,1.03,111.6,99.9,11.6,97
2022-23,All,762,Lazar Stefanovic,Utah,1.43,0.88,2.30,1503,2.15,0.63,2.78,106.6,91.0,15.6,103
2022-23,All,763,Ricky Lindo Jr.,George Washington,1.36,0.94,2.30,1568,1.14,1.15,2.29,110.2,105.4,4.7,21
2022-23,All,764,Marcus Williams,San Francisco,1.83,0.47,2.30,1498,1.22,0.49,1.71,111.3,97.6,13.7,95
2022-23,All,765,Gabe McGlothan,Grand Canyon,1.77,0.53,2.29,1654,1.82,0.53,2.35,108.5,100.4,8.1,76
2022-23,All,766,Matt Cross,Massachusetts,1.53,0.77,2.29,1192,1.69,1.25,2.94,102.5,99.9,2.6,-17
2022-23,All,767,Camren Wynter,Penn State,2.45,-0.16,2.29,1699,1.64,0.13,1.77,116.9,98.0,19.0,105
2022-23,All,768,Maizen Fausett,Southern Utah,2.66,-0.37,2.29,1914,2.01,0.19,2.20,108.4,101.4,7.0,17
2022-23,All,769,Zach Anderson,Florida Gulf Coast,1.30,0.99,2.29,1464,1.47,0.74,2.22,105.8,96.8,9.0,94
2022-23,All,770,David Skogman,Davidson,1.83,0.46,2.29,1156,1.86,-0.54,1.32,106.5,97.0,9.5,47
2022-23,All,771,Allen Flanigan,Auburn,1.43,0.86,2.29,1600,1.77,1.22,2.99,111.4,91.3,20.1,87
2022-23,All,772,Bryce Thompson,Oklahoma State,0.60,1.69,2.28,1888,0.47,0.57,1.04,105.2,85.9,19.3,128
2022-23,All,773,Jabe Mullins,Washington State,2.30,-0.02,2.28,1128,3.53,-0.30,3.23,109.1,95.5,13.6,48
2022-23,All,774,Alvaro Cardenas,San Jose State,2.15,0.14,2.28,1844,1.61,0.23,1.84,111.4,97.6,13.8,88
2022-23,All,775,Donte Powers,Sam Houston State,1.21,1.07,2.28,1431,1.52,-0.18,1.34,102.5,88.3,14.3,126
2022-23,All,776,Ricky Clemons,Campbell,2.33,-0.07,2.27,1878,2.35,0.11,2.46,104.9,102.1,2.8,30
2022-23,All,777,Ben Middlebrooks,Clemson,0.77,1.49,2.26,642,-0.44,1.27,0.83,113.7,94.1,19.6,46
2022-23,All,778,Josh Roberts,Manhattan,1.41,0.84,2.26,1374,2.13,1.10,3.23,95.2,102.7,-7.5,-106
2022-23,All,779,Calvin Wishart,UC Santa Barbara,2.35,-0.10,2.25,1444,1.65,0.02,1.67,111.9,99.8,12.1,167
2022-23,All,780,Logan Dye,Samford,1.55,0.71,2.25,1181,1.29,0.39,1.68,109.5,97.5,12.0,161
2022-23,All,781,Myron Gardner,Arkansas-Little Rock,1.63,0.61,2.24,1600,2.28,1.05,3.32,101.0,105.8,-4.8,-88
2022-23,All,782,Corey Walker Jr.,South Florida,0.39,1.85,2.24,768,-0.46,1.87,1.41,106.9,99.2,7.7,8
2022-23,All,783,AJ Cajuste,Stephen F. Austin,1.91,0.33,2.24,1358,2.30,0.42,2.72,104.2,98.7,5.5,38
2022-23,All,784,Jayden Epps,Illinois,1.02,1.22,2.24,1323,1.03,-0.01,1.01,109.1,87.3,21.7,159
2022-23,All,785,Grant Huffman,Davidson,1.44,0.80,2.24,1594,1.70,0.54,2.24,106.7,98.4,8.4,3
2022-23,All,786,Patrick McCaffery,Iowa,2.53,-0.29,2.24,1072,2.23,0.51,2.75,117.5,104.0,13.6,64
2022-23,All,787,O'Mar Stanley,St. John's,0.75,1.49,2.24,866,0.90,0.58,1.48,107.3,89.8,17.5,52
2022-23,All,788,Nate Lliteras,Longwood,0.78,1.46,2.24,691,-0.41,0.30,-0.11,106.0,91.3,14.7,85
2022-23,All,789,Jimmy Clark III,Duquesne,0.57,1.66,2.23,1680,1.76,1.81,3.57,104.1,98.2,5.9,45
2022-23,All,790,Guillermo Diaz Graham,Pittsburgh,1.10,1.13,2.23,668,0.94,1.76,2.70,112.2,99.4,12.8,17
2022-23,All,791,Dale Bonner,Baylor,2.10,0.13,2.23,966,2.88,1.34,4.22,113.9,98.5,15.3,47
2022-23,All,792,Grant Singleton,Fairleigh Dickinson,3.64,-1.41,2.22,1800,3.92,-0.23,3.69,107.6,109.8,-2.2,-9
2022-23,All,793,Angelo Allegri,Eastern Washington,2.46,-0.24,2.22,1883,2.36,0.02,2.38,111.4,101.3,10.1,138
2022-23,All,794,Javonte Perkins,Saint Louis,2.16,0.06,2.22,1260,1.44,-0.57,0.87,108.7,96.8,11.8,67
2022-23,All,795,Tyreke Key,Tennessee,0.84,1.38,2.22,1334,1.29,-0.23,1.06,106.7,81.1,25.6,211
2022-23,All,796,Tevin Brewer,Duquesne,2.30,-0.08,2.22,1284,2.77,-0.98,1.78,106.2,96.0,10.2,83
2022-23,All,797,Mike Mitchell Jr.,Pepperdine,2.55,-0.33,2.22,1801,2.61,0.81,3.41,104.8,104.1,0.8,-138
2022-23,All,798,"Dwight Murray, Jr.",Rider,2.35,-0.14,2.22,1701,1.89,-0.02,1.87,105.7,101.2,4.5,44
2022-23,All,799,Kino Lilly Jr.,Brown,1.97,0.24,2.21,1662,1.90,-0.82,1.08,100.9,93.1,7.8,100
2022-23,All,800,Ryan Langborg,Princeton,1.59,0.62,2.21,1677,1.19,0.31,1.51,107.8,93.7,14.1,140
2022-23,All,801,Jacob Conner,Marshall,0.59,1.61,2.20,1170,1.14,1.02,2.17,111.1,92.4,18.7,212
2022-23,All,802,Sean Hansen,Cornell,2.03,0.15,2.18,980,3.56,0.05,3.61,108.3,101.3,7.0,33
2022-23,All,803,Isaiah Rivera,Colorado State,1.87,0.32,2.18,1511,1.75,1.19,2.93,111.2,102.0,9.2,26
2022-23,All,804,Isaiah Hill,Fresno State,1.70,0.48,2.18,1487,1.69,0.35,2.04,103.5,97.4,6.1,-35
2022-23,All,805,Cade Tyson,Belmont,2.34,-0.16,2.18,1462,2.00,-0.09,1.91,113.4,100.5,12.9,112
2022-23,All,806,Adam Seiko,San Diego State,2.36,-0.18,2.18,1186,1.99,-0.74,1.25,112.3,89.2,23.1,119
2022-23,All,807,Robert Vaihola,San Jose State,1.85,0.33,2.18,1078,2.19,0.79,2.98,111.0,99.5,11.4,25
2022-23,All,808,Anders Nelson,William & Mary,2.81,-0.63,2.18,1533,3.11,-0.45,2.67,101.1,105.8,-4.7,-70
2022-23,All,809,Abayomi Iyiola,Kansas State,0.52,1.65,2.18,612,-0.50,0.39,-0.11,111.4,89.0,22.4,24
2022-23,All,810,Javian McCollum,Siena,2.60,-0.43,2.17,1408,2.74,-0.28,2.47,103.2,99.0,4.3,59
2022-23,All,811,Emeka Udenyi,Seattle,0.51,1.66,2.17,1080,0.63,0.51,1.14,100.8,91.5,9.3,45
2022-23,All,812,Will Baker,Nevada,1.86,0.30,2.16,1353,1.97,0.82,2.78,110.2,97.8,12.3,47
2022-23,All,813,Bent Leuchten,UC Irvine,0.92,1.23,2.15,847,2.72,0.39,3.11,104.7,92.2,12.5,109
2022-23,All,814,Arterio Morris,Texas,0.76,1.39,2.15,776,0.67,1.24,1.91,110.7,89.7,21.0,73
